ResourceID,brocade.id,card,order,number,type,Legacy Information Value,Legacy Information Type,Legacy Information Published
df8e764e-1dc1-55ea-a873-52ec450d1a0b,tg:lhbr:50815,e73_LegacyInformationMerged,1,11,brgr,11 brgr,groepsbeschrijving,False
52295257-e206-5fa0-9239-cc1335ab6a73,tg:lhbr:230382,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
767f56e1-def7-5d4b-abf2-2c9a9208c560,tg:lhbr:273710,e73_LegacyInformationMerged,1,0,,0 nan,groepsbeschrijving,False
2acaa390-b432-5f45-99ae-d9214cfafb22,tg:lhbr:97458,e73_LegacyInformationMerged,1,16,brgr,16 brgr,groepsbeschrijving,False
45d83c33-65b2-55cf-8b1b-5056636c1bf8,tg:lhbr:133907,e73_LegacyInformationMerged,1,10,brgr,10 brgr,groepsbeschrijving,False
017aa309-b2c3-51eb-9aca-8448921e91f5,tg:lhbr:240279,e73_LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
88e133d8-ffaa-578b-bc66-c33fb051a167,tg:lhbr:1247,e73_LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
39bd13be-95c5-5c6c-9863-56b919108652,tg:lhbr:152716,e73_LegacyInformationMerged,1,18,brgr,18 brgr,groepsbeschrijving,False
5180b4d4-8f08-57e8-bac2-550b33f3910b,tg:lhbr:61285,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
2cf16dcd-cf1c-5a0c-89ec-6b116f1aef47,tg:lhbr:242571,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
7ce08a74-36d2-5ade-86e1-b4ec9b083b96,tg:lhbr:144133,e73_LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
549bf789-3fc1-5040-a530-9ab4609d8c74,tg:lhbr:230392,e73_LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
d5c54bba-4660-505e-85ef-0ccde5ed28a8,tg:lhbr:31614,e73_LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
d3bcb52f-2436-52d8-a39f-b43baf0475c4,tg:lhbr:153374,e73_LegacyInformationMerged,1,40,brgr,40 brgr,groepsbeschrijving,False
8b71b297-dce8-5d20-931a-668c41e9aca9,tg:lhbr:34032,e73_LegacyInformationMerged,1,15,brgr,15 brgr,groepsbeschrijving,False
19efaa2d-0fe5-5cde-88ff-73145b2eba92,tg:lhbr:175342,e73_LegacyInformationMerged,1,15,brgr,15 brgr,groepsbeschrijving,False
309dd253-9cc8-5e4d-8cd1-63265e68b829,tg:lhbr:131796,e73_LegacyInformationMerged,1,21,brgr,21 brgr,groepsbeschrijving,False
05688611-2cf2-57e8-b400-815b74936573,tg:lhbr:19942,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
7b345075-fcb5-5157-a194-c8e411462296,tg:lhbr:58229,e73_LegacyInformationMerged,1,9,brgr,9 brgr,groepsbeschrijving,False
a3c96d30-032f-5dee-ab1e-082e4cf8161d,tg:lhbr:62087,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
11e079d1-58cc-5a15-b7b9-c0240bf99254,tg:lhbr:97530,e73_LegacyInformationMerged,1,83,brgr,83 brgr,groepsbeschrijving,False
e8033be6-14c0-534f-8cda-fa1e13a6c7ba,tg:lhbr:291969,e73_LegacyInformationMerged,1,6,brin,6 brin,groepsbeschrijving,False
e4dab42a-4779-54fc-9384-9eccd0444a75,tg:lhbr:169843,e73_LegacyInformationMerged,1,19,brgr,19 brgr,groepsbeschrijving,False
35939746-fb02-5ca7-ace7-0eb165f0b108,tg:lhbr:61295,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
1bddb093-5a35-5a6c-81fb-cc421ab44939,tg:lhbr:260713,e73_LegacyInformationMerged,1,21,brgr,21 brgr,groepsbeschrijving,False
812ac7d8-b186-5fc8-abb4-f74245173632,tg:lhbr:223381,e73_LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
b44ae48a-3737-58c2-919b-6f68205d07fd,tg:lhbr:265135,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
c35e387f-cdd6-59bb-9075-0c4cfa7f9228,tg:lhbr:267755,e73_LegacyInformationMerged,1,15,brin,15 brin,groepsbeschrijving,False
e20bf03d-7db1-5afb-80ec-43f531a324f5,tg:lhbr:4471,e73_LegacyInformationMerged,1,32,brgr,32 brgr,groepsbeschrijving,False
4676b25a-ba6c-5429-a940-6b9de84c981a,tg:lhbr:201902,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
58644c5d-bc9c-5bbf-b9f4-4a7881ffdb75,tg:lhbr:240269,e73_LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
a2add0b3-cfb2-50b0-92a6-016e5760fac6,tg:lhbr:25641,e73_LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
e3614e6f-2005-5aaf-b887-27f21dc1b097,tg:lhbr:133917,e73_LegacyInformationMerged,1,29,brgr,29 brgr,groepsbeschrijving,False
296200db-d7f6-5df9-8dca-5a028ed12b0e,tg:lhbr:151351,e73_LegacyInformationMerged,1,35,brgr,35 brgr,groepsbeschrijving,False
d6ce4d06-b901-5549-8a64-78969607d486,tg:lhbr:246981,e73_LegacyInformationMerged,1,10,brgr,10 brgr,groepsbeschrijving,False
8fa4d44e-b9f3-5e40-9229-8d17f0f9a382,tg:lhbr:118216,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
868a6f84-bd00-57e1-9d49-74b6642e43fc,tg:lhbr:284292,e73_LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
14907c0a-f02c-5448-aa13-68e0c4f391bf,tg:lhbr:240554,e73_LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
3694111d-7120-5c0c-9e6c-61b5fb8a9285,tg:lhbr:167166,e73_LegacyInformationMerged,1,23,brgr,23 brgr,groepsbeschrijving,False
3ca0b168-bf2f-59df-a5bb-ff6d50ac83e7,tg:lhbr:275571,e73_LegacyInformationMerged,1,5,brin,5 brin,groepsbeschrijving,False
d9ff7801-230d-5977-9db0-4b6d9a7c84f5,tg:lhbr:87995,e73_LegacyInformationMerged,1,9,brgr,9 brgr,groepsbeschrijving,False
7718a09a-3f36-5c21-af3c-95ae2b70ffbd,tg:lhbr:46875,e73_LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
7db985f1-9d39-589c-b114-0095c7f8d457,tg:lhbr:31129,e73_LegacyInformationMerged,1,17,brgr,17 brgr,groepsbeschrijving,False
c3cf3e1e-718e-5514-8449-3726a91dd252,tg:lhbr:2778,e73_LegacyInformationMerged,1,29,brgr,29 brgr,groepsbeschrijving,False
f6076c47-bd0e-58ba-8000-dbe53124f593,tg:lhbr:287080,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
c7a18075-21e0-548c-9d7e-b1238602d256,tg:lhbr:122859,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
9befc832-b4ad-5c5f-842c-ec7e4e19a878,tg:lhbr:208890,e73_LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
abced894-5d26-5c21-8a6c-ff6caf1284e6,tg:lhbr:246991,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
a7b7ce36-7d4c-5625-95e8-0949d20753c6,tg:lhbr:80122,e73_LegacyInformationMerged,1,42,brgr,42 brgr,groepsbeschrijving,False
67cdd838-3138-52be-9645-b8e80ec0cef8,tg:lhbr:93049,e73_LegacyInformationMerged,1,9,brgr,9 brgr,groepsbeschrijving,False
5b963271-9631-56d3-be03-6f6511d75207,tg:lhbr:240544,e73_LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
38d3b7fa-adc8-5b65-92b2-78705c93779c,tg:lhbr:260146,e73_LegacyInformationMerged,1,19,brgr,19 brgr,groepsbeschrijving,False
9f7adb5f-e125-5aa5-90c4-52275280f90f,tg:lhbr:6444,e73_LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
3129bf61-aad5-5536-9e0e-e052d6c3dd92,tg:lhbr:41823,e73_LegacyInformationMerged,1,22,brgr,22 brgr,groepsbeschrijving,False
d359c1e1-350a-56bc-9752-03d134efd37e,tg:lhbr:222947,e73_LegacyInformationMerged,1,40,brgr,40 brgr,groepsbeschrijving,False
52dcc5c4-186b-5037-8f88-96f1aa4dcd9d,tg:lhbr:275561,e73_LegacyInformationMerged,1,5,brin,5 brin,groepsbeschrijving,False
ed8a7da9-9583-53d0-aae7-37716261e6e3,tg:lhbr:60853,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
2858ce79-eb2f-5ccd-ad8a-d21d661d6b29,tg:lhbr:150733,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
0dd67815-4085-5230-9935-907b2e9d1479,tg:lhbr:46865,e73_LegacyInformationMerged,1,11,brgr,11 brgr,groepsbeschrijving,False
cadc3f70-9438-5f2f-b84a-8e0269352e8c,tg:lhbr:267993,e73_LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
776dee72-b7a2-56b1-8461-89d5f275557f,tg:lhbr:173029,e73_LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
c368a76d-f19e-52c6-9763-04eb19ea68ee,tg:lhbr:60959,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
d769e815-c2b5-5b56-b21a-3f90f218d57f,tg:lhbr:97317,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
0e688596-c745-54ea-a9b1-83bf03887cb4,tg:lhbr:238600,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
00ad296a-65fd-5546-9bab-caf860fef285,tg:lhbr:27606,e73_LegacyInformationMerged,1,10,brgr,10 brgr,groepsbeschrijving,False
78bf1143-ce46-5008-860c-9cd909326ac9,tg:lhbr:98805,e73_LegacyInformationMerged,1,17,brgr,17 brgr,groepsbeschrijving,False
76711cd8-e2a1-5339-8751-8228c983f06c,tg:lhbr:265712,e73_LegacyInformationMerged,1,3,brin,3 brin,groepsbeschrijving,False
1dfaf8c1-81d2-5d73-be64-a513b41a8596,tg:lhbr:32221,e73_LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
ca3eccdd-d5a6-5ae0-bebe-9e8d6e5d54d5,tg:lhbr:161530,e73_LegacyInformationMerged,1,21,brgr,21 brgr,groepsbeschrijving,False
d900235a-ff56-563c-b195-64bd068de68b,tg:lhbr:108894,e73_LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
0499d2f2-ba1f-5263-8542-a92d7f2d682a,tg:lhbr:37407,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
76f5f7b8-bcce-5dc0-8d49-bbd7ae5e3ee2,tg:lhbr:284388,e73_LegacyInformationMerged,1,0,brin,0 brin,groepsbeschrijving,False
02c540ff-0c71-548d-9ac4-5bfc6f3792e4,tg:lhbr:143742,e73_LegacyInformationMerged,1,72,brgr,72 brgr,groepsbeschrijving,False
b10e86a8-daa6-56b5-a710-1d6b69984680,tg:lhbr:24404,e73_LegacyInformationMerged,1,47,brgr,47 brgr,groepsbeschrijving,False
0ab7dd35-ae3d-52fd-bcd5-445c92db4a08,tg:lhbr:229882,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
d175a877-1d75-57f5-8199-8336ec3c0f54,tg:lhbr:60949,e73_LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
afaf4b0f-cf09-5669-8023-1c970b3ba49b,tg:lhbr:85766,e73_LegacyInformationMerged,1,11,brgr,11 brgr,groepsbeschrijving,False
cf85a520-1167-56a4-9a6d-5d4a1a38084f,tg:lhbr:108065,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
966915d0-acc7-5fd6-b07e-38c58158c727,tg:lhbr:140428,e73_LegacyInformationMerged,1,28,brgr,28 brgr,groepsbeschrijving,False
3919b2fc-053d-5101-a64c-b37c3bc16608,tg:lhbr:74864,e73_LegacyInformationMerged,1,21,brgr,21 brgr,groepsbeschrijving,False
ceb63c79-925e-5022-8f63-5c1387d520a3,tg:lhbr:54487,e73_LegacyInformationMerged,1,7,brgr,7 brgr,groepsbeschrijving,False
d65a98ff-edc4-533e-95e1-218e0fabe0bf,tg:lhbr:222925,e73_LegacyInformationMerged,1,37,brgr,37 brgr,groepsbeschrijving,False
68647431-7e16-5371-9b54-ba67a26a4ff6,tg:lhbr:241154,e73_LegacyInformationMerged,1,15,brgr,15 brgr,groepsbeschrijving,False
b1700ea3-f2b5-59cf-862a-e82152b55749,tg:lhbr:99486,e73_LegacyInformationMerged,1,95,brgr,95 brgr,groepsbeschrijving,False
1a6bb39c-9689-5f30-935a-83c50a4b8ea7,tg:lhbr:284398,e73_LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
a4815dfe-a656-5274-8c21-4bbc4c049ce2,tg:lhbr:278090,e73_LegacyInformationMerged,1,16,brin,16 brin,groepsbeschrijving,False
2b29ced6-2e89-5ae0-8a2b-2736658b4567,tg:lhbr:228569,e73_LegacyInformationMerged,1,29,brgr,29 brgr,groepsbeschrijving,False
509ae101-6284-587c-8ac0-ed92d23e48b9,tg:lhbr:229063,e73_LegacyInformationMerged,1,18,brgr,18 brgr,groepsbeschrijving,False
a689594c-621c-5996-ae8a-982d5f418460,tg:lhbr:101906,e73_LegacyInformationMerged,1,88,brgr,88 brgr,groepsbeschrijving,False
af05850e-124b-5353-a941-b71d3d58a2ee,tg:lhbr:264535,e73_LegacyInformationMerged,1,3,brin,3 brin,groepsbeschrijving,False
d06aee25-785d-531f-ba41-73bee9702171,tg:lhbr:276154,e73_LegacyInformationMerged,1,5,brin,5 brin,groepsbeschrijving,False
7ecd093b-1923-5d41-85b2-c8e538787401,tg:lhbr:243009,e73_LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
24edb3bf-c635-5368-ab8a-b72ab6969d00,tg:lhbr:34040,e73_LegacyInformationMerged,1,14,brgr,14 brgr,groepsbeschrijving,False
890b7abd-47a0-5ff8-affc-f9b33d9cdfa0,tg:lhbr:247325,e73_LegacyInformationMerged,1,12,brin,12 brin,groepsbeschrijving,False
f75a9313-581d-5855-833a-239a4c3efa0c,tg:lhbr:241669,e73_LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
6bd066bc-1958-5b24-9848-38e13ae03b4a,tg:lhbr:201808,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
677d5f81-bc7d-5cf2-8b24-8f3bbb31506a,tg:lhbr:240363,e73_LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
9d0c2a25-421a-528d-ad58-b9fa257acb36,tg:lhbr:85123,e73_LegacyInformationMerged,1,39,brgr,39 brgr,groepsbeschrijving,False
a67f8ca7-c060-5a9f-9f9f-55cd9766ac3c,tg:lhbr:62814,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
1e56955b-de1c-58d4-b147-a66747571fce,tg:lhbr:86331,e73_LegacyInformationMerged,1,81,brgr,81 brgr,groepsbeschrijving,False
2abe1d04-7efe-5b63-bcc4-3daf98c79a14,tg:lhbr:167629,e73_LegacyInformationMerged,1,33,brgr,33 brgr,groepsbeschrijving,False
f8700be3-1182-555e-9533-d70c546e555a,tg:lhbr:239427,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
b210eaf6-fe4e-5f0a-afe8-df55c8dc7b2b,tg:lhbr:241711,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
2a85a45a-5a0a-548f-acf6-d460e99722b0,tg:lhbr:68458,e73_LegacyInformationMerged,1,29,brgr,29 brgr,groepsbeschrijving,False
e520c5b2-b6ed-5c9d-818e-1ad969f7d8ca,tg:lhbr:162996,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
31aa3ef0-269f-5378-93ab-46e5a421e266,tg:lhbr:118559,e73_LegacyInformationMerged,1,60,brgr,60 brgr,groepsbeschrijving,False
fb4044b3-dec8-5761-a530-8b997afd294f,tg:lhbr:63487,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
0f119df6-0f44-5648-80b0-d2b750c31101,tg:lhbr:243019,e73_LegacyInformationMerged,1,14,brgr,14 brgr,groepsbeschrijving,False
95e50492-f979-5a3a-979d-80194a023b86,tg:lhbr:162986,e73_LegacyInformationMerged,1,9,brgr,9 brgr,groepsbeschrijving,False
e0a2ee0c-eaf8-5f41-9c7d-6bda5535eed9,tg:lhbr:241701,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
89651590-84e8-5803-b243-1eb2bc39764f,tg:lhbr:37242,e73_LegacyInformationMerged,1,11,brgr,11 brgr,groepsbeschrijving,False
5149e4d1-11e6-590c-b9be-09b42bd54b99,tg:lhbr:63497,e73_LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
4714a0e7-d91b-5685-82db-9788343b398a,tg:lhbr:272310,e73_LegacyInformationMerged,1,5,brin,5 brin,groepsbeschrijving,False
2fefc0a8-3e46-5333-a0e0-4056229b17ed,tg:lhbr:213498,e73_LegacyInformationMerged,1,8,brgr,8 brgr,groepsbeschrijving,False
b94dc597-98e3-5cc5-87b8-2d3454d402e6,tg:lhbr:16232,e73_LegacyInformationMerged,1,30,brgr,30 brgr,groepsbeschrijving,False
35de4563-e8b6-5075-b295-35ce1d0d42a5,tg:lhbr:48132,e73_LegacyInformationMerged,1,49,brgr,49 brgr,groepsbeschrijving,False
baca2687-6075-5ff7-ab04-4a49e142e6d6,tg:lhbr:63699,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
ff6b272e-9a57-5d2f-b0cc-6e3817193cfb,tg:lhbr:118747,e73_LegacyInformationMerged,1,7,brgr,7 brgr,groepsbeschrijving,False
6d34804e-bb8c-5d6f-9c9c-67ab17d074d9,tg:lhbr:62393,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
20c1fdd6-50eb-56de-bd7c-70b85eadb39b,tg:lhbr:170670,e73_LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
fc859763-6fda-5f8e-be22-c8be2298d8ce,tg:lhbr:108546,e73_LegacyInformationMerged,1,14,brgr,14 brgr,groepsbeschrijving,False
dc733286-0814-51ca-85fe-f41f1c166020,tg:lhbr:242665,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
cedec2b3-2bd9-5b66-8a94-f2ff77588497,tg:lhbr:156646,e73_LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
6f172c2a-0bb8-5ba8-af34-57fec835d5a9,tg:lhbr:72973,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
5147d02e-d86d-5ea1-8dc3-d92890cd6658,tg:lhbr:286942,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
19e294e0-2f72-5bf1-ad08-086b699400b2,tg:lhbr:61818,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
c00b4b4b-b6e3-5334-b288-32f042747a20,tg:lhbr:123802,e73_LegacyInformationMerged,1,11,brgr,11 brgr,groepsbeschrijving,False
188fd62c-9b44-5827-b44d-faa049ef1f26,tg:lhbr:78457,e73_LegacyInformationMerged,1,111,brgr,111 brgr,groepsbeschrijving,False
d1dd2ba2-f7f1-5a63-abb2-1704d62c9f21,tg:lhbr:156656,e73_LegacyInformationMerged,1,24,brgr,24 brgr,groepsbeschrijving,False
1f2eec4c-63ad-534e-9f00-877e15af0595,tg:lhbr:228122,e73_LegacyInformationMerged,1,10,brgr,10 brgr,groepsbeschrijving,False
8fd0af4b-00c0-50ae-b8c5-46ca8b690d18,tg:lhbr:91378,e73_LegacyInformationMerged,1,25,brgr,25 brgr,groepsbeschrijving,False
3ec1c727-fca2-5a33-b9cc-e2ff53b1ec17,tg:lhbr:95054,e73_LegacyInformationMerged,1,38,brgr,38 brgr,groepsbeschrijving,False
820da91a-1735-5c07-bb1c-112789e1f7e1,tg:lhbr:63689,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
a8ecf8ae-5773-5730-859b-2617c6469253,tg:lhbr:130198,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
fe44b70f-da15-55e0-bd40-a1ca4d1f5587,tg:lhbr:181962,e73_LegacyInformationMerged,1,16,brgr,16 brgr,groepsbeschrijving,False
e5bbafe0-0f6b-585c-89e6-063d736be8db,tg:lhbr:62383,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
722b57f8-43f5-5ecb-90c5-64b602813b37,tg:lhbr:129526,e73_LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
dbdd24f5-5288-5fe8-8238-9f9ac481b949,tg:lhbr:53913,e73_LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
e006a10c-a646-5ac7-b038-40da74815e00,tg:lhbr:61191,e73_LegacyInformationMerged,1,11,brgr,11 brgr,groepsbeschrijving,False
76526955-4bf8-51b7-8c51-1072acaa3ac2,tg:lhbr:164635,e73_LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
ad11a96a-9a22-59e4-ad45-c23cf56bac10,tg:lhbr:61808,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
1751a88d-b431-5b00-889c-495d326dac1a,tg:lhbr:241467,e73_LegacyInformationMerged,1,20,brgr,20 brgr,groepsbeschrijving,False
de6b7b93-c02d-5052-9175-053fe7e92fd7,tg:lhbr:286952,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
05313e89-d2d1-5730-beb8-6de499b56645,tg:lhbr:14009,e73_LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
3832cc51-73b4-56cd-a077-0d57876b6cee,tg:lhbr:63955,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
0ab6141e-b698-5378-a150-56ecb59e85f8,tg:lhbr:289405,e73_LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
f3591194-b237-5abe-bdae-c378816bd449,tg:lhbr:145178,e73_LegacyInformationMerged,1,14,brgr,14 brgr,groepsbeschrijving,False
16e03660-db16-5d82-a757-df831f2905ef,tg:lhbr:34573,e73_LegacyInformationMerged,1,41,brgr,41 brgr,groepsbeschrijving,False
ab298595-3435-5992-9973-c8ceefbd7eb4,tg:lhbr:240728,e73_LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
81b01d00-0660-5a8b-88b2-c3cfd0391fb7,tg:lhbr:107801,e73_LegacyInformationMerged,1,44,brgr,44 brgr,groepsbeschrijving,False
edbc9d99-68a5-5033-b66d-ad1a9082823b,tg:lhbr:88962,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
ee22e027-2152-5b0a-ae53-e126ce17ba90,tg:lhbr:287384,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
062d4f3f-a4c1-588d-9379-7249040f8616,tg:lhbr:145000,e73_LegacyInformationMerged,1,10,brgr,10 brgr,groepsbeschrijving,False
fb8d0575-a020-5f86-8e5a-da9d63a3e2cb,tg:lhbr:94263,e73_LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
b610f77f-db3f-505e-a27e-fb23a9b90c2a,tg:lhbr:163036,e73_LegacyInformationMerged,1,10,brgr,10 brgr,groepsbeschrijving,False
8a0e5f57-f67e-5781-b1d2-5ce2b8af7a1a,tg:lhbr:124788,e73_LegacyInformationMerged,1,7,brgr,7 brgr,groepsbeschrijving,False
a95732d0-8566-558a-9877-decf5bc67a95,tg:lhbr:63945,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
6c88008e-aa21-5909-a367-96c7d55b4c87,tg:lhbr:289415,e73_LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
43d04e5b-0dc8-5626-a60f-ecba97639c39,tg:lhbr:228777,e73_LegacyInformationMerged,1,51,brgr,51 brgr,groepsbeschrijving,False
dd534eed-83d4-504a-aed9-449ca1dee346,tg:lhbr:5552,e73_LegacyInformationMerged,1,19,brgr,19 brgr,groepsbeschrijving,False
a8428a99-3fdf-5932-b0b2-512c92c1ac26,tg:lhbr:200821,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
efcde0f2-3428-5c56-9065-fe045c01f1ea,tg:lhbr:107188,e73_LegacyInformationMerged,1,11,brgr,11 brgr,groepsbeschrijving,False
2d4e4cf1-25c3-56ee-b763-0757ec92f290,tg:lhbr:287394,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
6b956639-422d-5dc0-bed5-c530b414781f,tg:lhbr:97119,e73_LegacyInformationMerged,1,9,brgr,9 brgr,groepsbeschrijving,False
44028edd-8b9e-5534-bb9b-a430e99a555f,tg:lhbr:240738,e73_LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
f3265854-88b7-574e-aa60-e70bb41d2a57,tg:lhbr:119570,e73_LegacyInformationMerged,1,36,brgr,36 brgr,groepsbeschrijving,False
f1a25091-0a10-5923-986d-265196a20e71,tg:lhbr:61040,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
fa61fcea-4043-5b2b-bd28-1597191189e7,tg:lhbr:35695,e73_LegacyInformationMerged,1,25,brgr,25 brgr,groepsbeschrijving,False
0c09aba1-87ea-59ba-85e9-1abb5a048684,tg:lhbr:89265,e73_LegacyInformationMerged,1,22,brgr,22 brgr,groepsbeschrijving,False
7ad4b4e8-d5e1-520b-b01e-592a4b617a87,tg:lhbr:231535,e73_LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
efa86d96-a621-5edf-b31d-1c8c5aa86803,tg:lhbr:287410,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
3e577cbf-9ce8-5b7d-be2f-f5068002daeb,tg:lhbr:286883,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
33ddf60f-1a46-5fab-8588-df3b0a0e39f6,tg:lhbr:116107,e73_LegacyInformationMerged,1,21,brgr,21 brgr,groepsbeschrijving,False
493a8ce6-ac49-5bb2-a6c0-972ecdf97ce6,tg:lhbr:63620,e73_LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
b5424ed5-be64-58d2-a3a9-a5791b5dc8f5,tg:lhbr:61138,e73_LegacyInformationMerged,1,8,brgr,8 brgr,groepsbeschrijving,False
57fbb712-6b30-5303-8989-e6d0f946f375,tg:lhbr:159474,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
f2325707-f634-5bbb-84b9-b8ad503f80c2,tg:lhbr:289391,e73_LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
f9f94b7c-057d-56ac-9be8-da23d1fe844f,tg:lhbr:287568,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
3f493bea-9b1c-53dd-b354-484216e659f2,tg:lhbr:98416,e73_LegacyInformationMerged,1,33,brgr,33 brgr,groepsbeschrijving,False
