ResourceID,brocade.id,card,order,Archive Brocade ID,Archive Widget,Archive Identifier,source_field,source_code,Condition Status,Document status,Object Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Identifier,source_date,Restriction Type
46a33f79-312a-5a99-a526-1f1dcd405c35,tg:rubgr:3713_#1,e22_Archives,1,isad:rub:3021,"dlod={""name"":""7: From Bruegel to Rubens - Bruegel \u0026 Bosch - Bruegel \u0026 M. Van Cleve - Naer het leven - Small Landscape Series (AFG_095-100)"",""ark"":""ark:/86530/x0/8a403a78-a2c2-5a7f-9916-e93385553408"",""uri"":""/repositories/13/archival_objects/323249"",""id"":""isad:rub:3021"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""7: From Bruegel to Rubens - Bruegel \u0026 Bosch - Bruegel \u0026 M. Van Cleve - Naer het leven - Small Landscape Series (AFG_095-100)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/8a403a78-a2c2-5a7f-9916-e93385553408,,,,,,,,,,,,
46a33f79-312a-5a99-a526-1f1dcd405c35,tg:rubgr:3713_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
46a33f79-312a-5a99-a526-1f1dcd405c35,tg:rubgr:3713_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1974,permission required
4756ebc7-fbfc-577a-824f-0a3f54875db5,tg:rubgr:2404_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:2404_#1,https://data.rubenianum.be//ark:/86530/4756ebc7-fbfc-577a-824f-0a3f54875db5,,
4756ebc7-fbfc-577a-824f-0a3f54875db5,tg:rubgr:2404_#1,e22_Archives,1,isad:rub:3009,"dlod={""name"":""Map 9 (AFG_079)"",""ark"":""ark:/86530/x0/f14c9dfa-3d69-57e9-9e9e-f215462e9e1f"",""uri"":""/repositories/13/archival_objects/321965"",""id"":""isad:rub:3009"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XV: Jan Brueghel / P.B. II / Artists related to J.B. / as well as Jan van Kessel / Doubtful attributions to P.B. I""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 9 (AFG_079)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/f14c9dfa-3d69-57e9-9e9e-f215462e9e1f,,,,,,,,,,,,
4756ebc7-fbfc-577a-824f-0a3f54875db5,tg:rubgr:2404_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
4756ebc7-fbfc-577a-824f-0a3f54875db5,tg:rubgr:2404_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1969,permission required
47677bdf-a480-535c-b191-9ff2b4919c96,tg:rubgr:227_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:227_#1,https://data.rubenianum.be//ark:/86530/47677bdf-a480-535c-b191-9ff2b4919c96,,
47677bdf-a480-535c-b191-9ff2b4919c96,tg:rubgr:227_#1,e22_Archives,1,isad:rub:2934,"dlod={""name"":""Map 2 (AFG_004)"",""ark"":""ark:/86530/x0/16df42a9-12b0-5440-8a47-5ecf1a6559d9"",""uri"":""/repositories/13/archival_objects/313940"",""id"":""isad:rub:2934"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""II: Icarus / Adoration""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 2 (AFG_004)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/16df42a9-12b0-5440-8a47-5ecf1a6559d9,,,,,,,,,,,,
47677bdf-a480-535c-b191-9ff2b4919c96,tg:rubgr:227_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvpk,,,picture postcards,,,,,,,
47677bdf-a480-535c-b191-9ff2b4919c96,tg:rubgr:227_#1,e73_CreationTimeSpans,,,,,default_restriction,,,,,,,,,,,permission required
478683c8-4c8b-535d-bddd-e9a2f8d9ebfc,tg:rubgr:4576_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:4576_#1,https://data.rubenianum.be//ark:/86530/478683c8-4c8b-535d-bddd-e9a2f8d9ebfc,,
478683c8-4c8b-535d-bddd-e9a2f8d9ebfc,tg:rubgr:4576_#1,e22_Archives,1,isad:rub:3039,"dlod={""name"":""25: Drawings (AFG_118)"",""ark"":""ark:/86530/x0/9dda1c20-209b-5315-bc0b-c50a41128039"",""uri"":""/repositories/13/archival_objects/325175"",""id"":""isad:rub:3039"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""25: Drawings (AFG_118)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/9dda1c20-209b-5315-bc0b-c50a41128039,,,,,,,,,,,,
478683c8-4c8b-535d-bddd-e9a2f8d9ebfc,tg:rubgr:4576_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
478683c8-4c8b-535d-bddd-e9a2f8d9ebfc,tg:rubgr:4576_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1953,permission required
4786b815-2331-592f-b910-ec3e02d791fb,tg:rubgr:47_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:47_#1,https://data.rubenianum.be//ark:/86530/4786b815-2331-592f-b910-ec3e02d791fb,,
4786b815-2331-592f-b910-ec3e02d791fb,tg:rubgr:47_#1,e22_Archives,1,isad:rub:2930,"dlod={""name"":""Map 1 (AFG_001)"",""ark"":""ark:/86530/x0/232883ae-1d65-5082-8020-8f39afe8e5a5"",""uri"":""/repositories/13/archival_objects/313512"",""id"":""isad:rub:2930"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""I: Early Landscapes / Tiberias / Sower""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_001)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/232883ae-1d65-5082-8020-8f39afe8e5a5,,,,,,,,,,,,
4786b815-2331-592f-b910-ec3e02d791fb,tg:rubgr:47_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
4786b815-2331-592f-b910-ec3e02d791fb,tg:rubgr:47_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1955,permission required
47e2c2f7-53e0-55e9-9dbe-a512c2e32e0d,tg:rubgr:3438_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:3438_#1,https://data.rubenianum.be//ark:/86530/47e2c2f7-53e0-55e9-9dbe-a512c2e32e0d,,
47e2c2f7-53e0-55e9-9dbe-a512c2e32e0d,tg:rubgr:3438_#1,e22_Archives,1,isad:rub:3020,"dlod={""name"":""6: Encyclopedia Britannica (AFG_094)"",""ark"":""ark:/86530/x0/a2283932-5fec-50a6-be30-91759dace6f4"",""uri"":""/repositories/13/archival_objects/323142"",""id"":""isad:rub:3020"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""6: Encyclopedia Britannica (AFG_094)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/a2283932-5fec-50a6-be30-91759dace6f4,,,,,,,,,,,,
47e2c2f7-53e0-55e9-9dbe-a512c2e32e0d,tg:rubgr:3438_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
47e2c2f7-53e0-55e9-9dbe-a512c2e32e0d,tg:rubgr:3438_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1969,permission required
4817f990-bc24-56a7-890e-ff6c51c2f360,tg:rubgr:3337_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:3337_#1,https://data.rubenianum.be//ark:/86530/4817f990-bc24-56a7-890e-ff6c51c2f360,,
4817f990-bc24-56a7-890e-ff6c51c2f360,tg:rubgr:3337_#1,e22_Archives,1,isad:rub:3018,"dlod={""name"":""4: Doubtful \u0026 wrong attributions, copies, lost pictures (AFG_088-092)"",""ark"":""ark:/86530/x0/18bfe704-adad-5bab-b774-541fe28a823b"",""uri"":""/repositories/13/archival_objects/322928"",""id"":""isad:rub:3018"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""4: Doubtful \u0026 wrong attributions, copies, lost pictures (AFG_088-092)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/18bfe704-adad-5bab-b774-541fe28a823b,,,,,,,,,,,,
4817f990-bc24-56a7-890e-ff6c51c2f360,tg:rubgr:3337_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
4817f990-bc24-56a7-890e-ff6c51c2f360,tg:rubgr:3337_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1956,permission required
482156e7-0569-533f-82f0-c046242f405a,tg:rubgr:3837_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:3837_#1,https://data.rubenianum.be//ark:/86530/482156e7-0569-533f-82f0-c046242f405a,,
482156e7-0569-533f-82f0-c046242f405a,tg:rubgr:3837_#1,e22_Archives,1,isad:rub:3021,"dlod={""name"":""7: From Bruegel to Rubens - Bruegel \u0026 Bosch - Bruegel \u0026 M. Van Cleve - Naer het leven - Small Landscape Series (AFG_095-100)"",""ark"":""ark:/86530/x0/8a403a78-a2c2-5a7f-9916-e93385553408"",""uri"":""/repositories/13/archival_objects/323249"",""id"":""isad:rub:3021"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""7: From Bruegel to Rubens - Bruegel \u0026 Bosch - Bruegel \u0026 M. Van Cleve - Naer het leven - Small Landscape Series (AFG_095-100)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/8a403a78-a2c2-5a7f-9916-e93385553408,,,,,,,,,,,,
482156e7-0569-533f-82f0-c046242f405a,tg:rubgr:3837_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
482156e7-0569-533f-82f0-c046242f405a,tg:rubgr:3837_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1965,permission required
4889ac4c-4ee1-59ed-9a1f-f27747a7b4a5,tg:rubgr:957_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:957_#1,https://data.rubenianum.be//ark:/86530/4889ac4c-4ee1-59ed-9a1f-f27747a7b4a5,,
4889ac4c-4ee1-59ed-9a1f-f27747a7b4a5,tg:rubgr:957_#1,e22_Archives,1,isad:rub:2951,"dlod={""name"":""Map 3 (AFG_021)"",""ark"":""ark:/86530/x0/c35447a0-a6ac-5ce4-aa37-3d560680432e"",""uri"":""/repositories/13/archival_objects/315759"",""id"":""isad:rub:2951"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""VII: Procession to Calvary / Adoration / Adulteress""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 3 (AFG_021)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/c35447a0-a6ac-5ce4-aa37-3d560680432e,,,,,,,,,,,,
4889ac4c-4ee1-59ed-9a1f-f27747a7b4a5,tg:rubgr:957_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
4889ac4c-4ee1-59ed-9a1f-f27747a7b4a5,tg:rubgr:957_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1960,permission required
48eb5744-c9a6-516c-aa36-de133b7f96b1,tg:rubgr:885_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:885_#1,https://data.rubenianum.be//ark:/86530/48eb5744-c9a6-516c-aa36-de133b7f96b1,,
48eb5744-c9a6-516c-aa36-de133b7f96b1,tg:rubgr:885_#1,e22_Archives,1,isad:rub:2949,"dlod={""name"":""Map 1 (AFG_019)"",""ark"":""ark:/86530/x0/a2831777-5bc3-554f-9665-14ef4be7053d"",""uri"":""/repositories/13/archival_objects/315545"",""id"":""isad:rub:2949"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""VII: Procession to Calvary / Adoration / Adulteress""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_019)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/a2831777-5bc3-554f-9665-14ef4be7053d,,,,,,,,,,,,
48eb5744-c9a6-516c-aa36-de133b7f96b1,tg:rubgr:885_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
48eb5744-c9a6-516c-aa36-de133b7f96b1,tg:rubgr:885_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1974,permission required
493b5db0-f88c-5448-9b34-1203fdb98da6,tg:rubgr:3949_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:3949_#1,https://data.rubenianum.be//ark:/86530/493b5db0-f88c-5448-9b34-1203fdb98da6,,
493b5db0-f88c-5448-9b34-1203fdb98da6,tg:rubgr:3949_#1,e22_Archives,1,isad:rub:3023,"dlod={""name"":""9: Varia (AFG_102)"",""ark"":""ark:/86530/x0/e6f4caf7-288e-5bdf-b6f5-ff5097289258"",""uri"":""/repositories/13/archival_objects/323463"",""id"":""isad:rub:3023"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""9: Varia (AFG_102)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/e6f4caf7-288e-5bdf-b6f5-ff5097289258,,,,,,,,,,,,
493b5db0-f88c-5448-9b34-1203fdb98da6,tg:rubgr:3949_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
493b5db0-f88c-5448-9b34-1203fdb98da6,tg:rubgr:3949_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1965,permission required
4990146e-573b-5953-90ad-c0387ace1adb,tg:rubgr:4420_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:4420_#1,https://data.rubenianum.be//ark:/86530/4990146e-573b-5953-90ad-c0387ace1adb,,
4990146e-573b-5953-90ad-c0387ace1adb,tg:rubgr:4420_#1,e22_Archives,1,isad:rub:3033,"dlod={""name"":""19: Van Gelder Album Amicorum \u0026 Encyclopedia Britannica (AFG_112)"",""ark"":""ark:/86530/x0/c9666a57-e392-5fd4-91e5-b3321ec96f0c"",""uri"":""/repositories/13/archival_objects/324533"",""id"":""isad:rub:3033"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""19: Van Gelder Album Amicorum \u0026 Encyclopedia Britannica (AFG_112)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/c9666a57-e392-5fd4-91e5-b3321ec96f0c,,,,,,,,,,,,
4990146e-573b-5953-90ad-c0387ace1adb,tg:rubgr:4420_#1,e22_Conditions,1,,,,kenmerken.rubfyformgr,dcfvbe,Beschadigd,,,,,,,,,
4990146e-573b-5953-90ad-c0387ace1adb,tg:rubgr:4420_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
4990146e-573b-5953-90ad-c0387ace1adb,tg:rubgr:4420_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1954,permission required
49a74971-0652-54f5-aec1-c2c7f85a7474,tg:rubgr:1281_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:1281_#1,https://data.rubenianum.be//ark:/86530/49a74971-0652-54f5-aec1-c2c7f85a7474,,
49a74971-0652-54f5-aec1-c2c7f85a7474,tg:rubgr:1281_#1,e22_Archives,1,isad:rub:2963,"dlod={""name"":""Map 5 (AFG_033)"",""ark"":""ark:/86530/x0/0cae47e6-0c2a-512b-99c4-6749e74c14af"",""uri"":""/repositories/13/archival_objects/317043"",""id"":""isad:rub:2963"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""IX: Massacre of Innocents / Numbering at Bethlehem""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 5 (AFG_033)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/0cae47e6-0c2a-512b-99c4-6749e74c14af,,,,,,,,,,,,
49a74971-0652-54f5-aec1-c2c7f85a7474,tg:rubgr:1281_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvpk,,,picture postcards,,,,,,,
49a74971-0652-54f5-aec1-c2c7f85a7474,tg:rubgr:1281_#1,e73_CreationTimeSpans,,,,,default_restriction,,,,,,,,,,,permission required
49be4537-7423-50b7-af2b-67165dfa0d81,tg:rubgr:3800_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:3800_#1,https://data.rubenianum.be//ark:/86530/49be4537-7423-50b7-af2b-67165dfa0d81,,
49be4537-7423-50b7-af2b-67165dfa0d81,tg:rubgr:3800_#1,e22_Archives,1,isad:rub:3021,"dlod={""name"":""7: From Bruegel to Rubens - Bruegel \u0026 Bosch - Bruegel \u0026 M. Van Cleve - Naer het leven - Small Landscape Series (AFG_095-100)"",""ark"":""ark:/86530/x0/8a403a78-a2c2-5a7f-9916-e93385553408"",""uri"":""/repositories/13/archival_objects/323249"",""id"":""isad:rub:3021"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""7: From Bruegel to Rubens - Bruegel \u0026 Bosch - Bruegel \u0026 M. Van Cleve - Naer het leven - Small Landscape Series (AFG_095-100)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/8a403a78-a2c2-5a7f-9916-e93385553408,,,,,,,,,,,,
49be4537-7423-50b7-af2b-67165dfa0d81,tg:rubgr:3800_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
49be4537-7423-50b7-af2b-67165dfa0d81,tg:rubgr:3800_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1973,permission required
49d567f4-8f2f-5833-ac36-4de7cb1dccbc,tg:rubgr:4201_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:4201_#1,https://data.rubenianum.be//ark:/86530/49d567f4-8f2f-5833-ac36-4de7cb1dccbc,,
49d567f4-8f2f-5833-ac36-4de7cb1dccbc,tg:rubgr:4201_#1,e22_Archives,1,isad:rub:3031,"dlod={""name"":""17: Europalia Brussels 1980 (AFG_110)"",""ark"":""ark:/86530/x0/e2c6b43c-08b7-5472-aa5b-34f7ec2a08b7"",""uri"":""/repositories/13/archival_objects/324319"",""id"":""isad:rub:3031"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""17: Europalia Brussels 1980 (AFG_110)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/e2c6b43c-08b7-5472-aa5b-34f7ec2a08b7,,,,,,,,,,,,
49d567f4-8f2f-5833-ac36-4de7cb1dccbc,tg:rubgr:4201_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
49d567f4-8f2f-5833-ac36-4de7cb1dccbc,tg:rubgr:4201_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1980,permission required
49d69775-d88e-5da7-865e-5ac7e9e06d9f,tg:rubgr:4968_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:4968_#1,https://data.rubenianum.be//ark:/86530/49d69775-d88e-5da7-865e-5ac7e9e06d9f,,
49d69775-d88e-5da7-865e-5ac7e9e06d9f,tg:rubgr:4968_#1,e22_Archives,1,isad:rub:3059,"dlod={""name"":""44: Ortelius - Religion (AFG_137)"",""ark"":""ark:/86530/x0/4307289a-a8cf-547c-b866-a366e2dcb97d"",""uri"":""/repositories/13/archival_objects/327315"",""id"":""isad:rub:3059"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""44: Ortelius - Religion (AFG_137)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/4307289a-a8cf-547c-b866-a366e2dcb97d,,,,,,,,,,,,
49d69775-d88e-5da7-865e-5ac7e9e06d9f,tg:rubgr:4968_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
49d69775-d88e-5da7-865e-5ac7e9e06d9f,tg:rubgr:4968_#1,e73_CreationTimeSpans,,,,,default_restriction,,,,,,,,,,,permission required
49e90c43-8e86-53f6-a105-58ae2ea30223,tg:rubgr:1966_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:1966_#1,https://data.rubenianum.be//ark:/86530/49e90c43-8e86-53f6-a105-58ae2ea30223,,
49e90c43-8e86-53f6-a105-58ae2ea30223,tg:rubgr:1966_#1,e22_Archives,1,isad:rub:2984,"dlod={""name"":""Map 4 (AFG_054)"",""ark"":""ark:/86530/x0/1dc2f02a-fdcf-550e-8b0e-6d567fcb3ddf"",""uri"":""/repositories/13/archival_objects/319290"",""id"":""isad:rub:2984"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XIII: Lost Works / Temptation of Christ / Peasants Tying Faggots / Crucifixion / Peasants falling out at Cards / Sower / Heads / Digging of Land""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 4 (AFG_054)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/1dc2f02a-fdcf-550e-8b0e-6d567fcb3ddf,,,,,,,,,,,,
49e90c43-8e86-53f6-a105-58ae2ea30223,tg:rubgr:1966_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
49e90c43-8e86-53f6-a105-58ae2ea30223,tg:rubgr:1966_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1973,permission required
4a65b8c1-5ff8-5d4f-bdf7-3d77faadeb8b,tg:rubgr:2968_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:2968_#1,https://data.rubenianum.be//ark:/86530/4a65b8c1-5ff8-5d4f-bdf7-3d77faadeb8b,,
