card,order,dataset,adm.id_mat,Plaatsingsnummer,adm.uuid_mat,ResourceID,brocade.id,adm.acquiredVia,mpm_place_holder,Warehouse Location (begin),adm.isadPartOf,Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language
e22_Items,1,lhob,tg:lhob:537_#1,G 395 / E,ef3a96e0-44b6-5fa7-bd4f-4b8573c44cbe,ef3a96e0-44b6-5fa7-bd4f-4b8573c44cbe,tg:lhob:537_#1,tr:lh:6603,163536,,,,,,
e22_Items,1,lhob,tg:lhob:527_#1,G 395 / E,76411676-210c-50c8-8755-516a9572740b,76411676-210c-50c8-8755-516a9572740b,tg:lhob:527_#1,tr:lh:6603,163527,,,,,,
e22_Items,1,lhob,tg:lhob:362_#1,J 2547 / V,432c28c6-e650-5773-b3e9-99d20f656528,432c28c6-e650-5773-b3e9-99d20f656528,tg:lhob:362_#1,,,V3 B 1 A1,isad:lh:134493,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:372_#1,,ac5e49ad-f8e1-5240-b77b-101662ba32d4,ac5e49ad-f8e1-5240-b77b-101662ba32d4,tg:lhob:372_#1,,,V3 B 1 A1,isad:lh:134493,Doos 15 / 14,,,
e22_Items,1,lhob,tg:lhob:27_#1,C 34 / E,4fadf47b-452b-55b3-9a7a-6f77e059f65e,4fadf47b-452b-55b3-9a7a-6f77e059f65e,tg:lhob:27_#1,tr:lh:775,14562,V2 F,,,,,
e22_Items,1,lhob,tg:lhob:790_#1,,0a67452d-1537-5670-a2b6-86460b6b2730,0a67452d-1537-5670-a2b6-86460b6b2730,tg:lhob:790_#1,tr:lh:140162,,,isad:lh:134693,L 179 /,,,
e22_Items,1,lhob,tg:lhob:780_#1,,99670916-8334-5f29-ae30-a745a4714db5,99670916-8334-5f29-ae30-a745a4714db5,tg:lhob:780_#1,tr:lh:4093,79256/2,V3 D 1 A,isad:lh:187429,,,,
e22_Items,1,lhob,tg:lhob:285_#1,J 2547 / V,a3f694c4-9cb9-518c-915a-a88910f3be78,a3f694c4-9cb9-518c-915a-a88910f3be78,tg:lhob:285_#1,,,V3 B 1 A1,isad:lh:134720,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:295_#1,,732551d8-94f8-502e-b83c-4e1ed6230796,732551d8-94f8-502e-b83c-4e1ed6230796,tg:lhob:295_#1,,,V3 B 1 A1,isad:lh:134720,Doos 12 / 23,,,
e22_Items,1,lhob,tg:lhob:511_#1,,10b90ff0-b5da-5bad-bd81-54a5b975a4bd,10b90ff0-b5da-5bad-bd81-54a5b975a4bd,tg:lhob:511_#1,,,,isad:lh:161151,D 4813 / 189,,,
e22_Items,1,lhob,tg:lhob:501_#1,,5d9b6106-da65-5530-98c4-aa651c45ded5,5d9b6106-da65-5530-98c4-aa651c45ded5,tg:lhob:501_#1,tr:lh:4238,82130,V3 D,isad:lh:154728,,,,
e22_Items,1,lhob,tg:lhob:344_#1,,4bcaa80e-20d5-5c41-9a37-20d40300795d,4bcaa80e-20d5-5c41-9a37-20d40300795d,tg:lhob:344_#1,,,V3 B 1 A1,isad:lh:134720,Doos 14 / 25,,,
e22_Items,1,lhob,tg:lhob:354_#1,V 4835 / V,fad860fd-78cf-5aad-a5b3-6e2c0ddcc093,fad860fd-78cf-5aad-a5b3-6e2c0ddcc093,tg:lhob:354_#1,,,V3 B 1 A1,isad:lh:134387,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:677_#1,L 319 / E,d6ec63c8-5d70-501e-abf6-099521c10311,d6ec63c8-5d70-501e-abf6-099521c10311,tg:lhob:677_#1,tr:lh:6898,170837,,,,,,
e22_Items,1,lhob,tg:lhob:667_#1,H 9558 / E,30b59fcd-6607-5394-9ec3-d462b663a8e5,30b59fcd-6607-5394-9ec3-d462b663a8e5,tg:lhob:667_#1,tr:lh:6990,174818,,isad:lh:191074,,,,
e22_Items,1,lhob,tg:lhob:615_#1,M 5162 / E,9e0232b1-069d-5aab-b147-478c7e60900b,9e0232b1-069d-5aab-b147-478c7e60900b,tg:lhob:615_#1,,,,,,,,
e22_Items,1,lhob,tg:lhob:605_#1,M 5162 / E,4fb19e6b-f560-5348-a2c9-4534415bca42,4fb19e6b-f560-5348-a2c9-4534415bca42,tg:lhob:605_#1,,,,,,,,
e22_Items,1,lhob,tg:lhob:138_#1,G 395 / V,ad0e7aa5-b9a6-5fd4-bbfd-97f4265f68bf,ad0e7aa5-b9a6-5fd4-bbfd-97f4265f68bf,tg:lhob:138_#1,tr:lh:6607,166273,V3 B 1 A1,isad:lh:123315,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:128_#1,,6ea55295-832e-50ea-9b81-85f669cc835f,6ea55295-832e-50ea-9b81-85f669cc835f,tg:lhob:128_#1,tr:lh:6509,,V3 B 1 A1,isad:lh:134493,Doos 3 / 19,,,
e22_Items,1,lhob,tg:lhob:326_#1,M 6147 / V,214414aa-d9f2-5b57-94b2-c2ed3c6eaa19,214414aa-d9f2-5b57-94b2-c2ed3c6eaa19,tg:lhob:326_#1,,203541,V3 B 1 A1,isad:lh:134513,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:336_#1,,aeed77d8-072c-5332-995f-e7fb0931a0bb,aeed77d8-072c-5332-995f-e7fb0931a0bb,tg:lhob:336_#1,tr:lh:7703,200289,V3 B 1 A1,isad:lh:134678,Doos 14 / 17,,,
e22_Items,1,lhob,tg:lhob:573_#1,R 985/ E,fa679d20-4c8a-5962-8a1f-ac33d054efc2,fa679d20-4c8a-5962-8a1f-ac33d054efc2,tg:lhob:573_#1,tr:lh:2412,46664,,,,,,
e22_Items,1,lhob,tg:lhob:563_#1,S 5621 / E,f9fe9aa6-1128-5046-8ac9-e239eb3b00a1,f9fe9aa6-1128-5046-8ac9-e239eb3b00a1,tg:lhob:563_#1,tr:lh:7740,200981,,,,,,
e22_Items,1,lhob,tg:lhob:181_#1,A 493 / V,7a2f9432-54f4-50eb-b5b6-c3b24f72cb2d,7a2f9432-54f4-50eb-b5b6-c3b24f72cb2d,tg:lhob:181_#1,tr:lh:6595,166150,V3 B 1 A1,isad:lh:134459,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:191_#1,T 394 / V,10009518-ca4d-55ca-98fd-2dc7df3c2712,10009518-ca4d-55ca-98fd-2dc7df3c2712,tg:lhob:191_#1,tr:lh:9837,220912,V3 B 1 A1,isad:lh:134679,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:165_#1,S 614 / V,81d3f20e-7194-537d-95c4-85134058ce60,81d3f20e-7194-537d-95c4-85134058ce60,tg:lhob:165_#1,tr:lh:3298,60543,V3 B 1 A1,isad:lh:134661,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:175_#1,S 7484 / V,d425e353-9661-56bd-8e08-c23785a02c33,d425e353-9661-56bd-8e08-c23785a02c33,tg:lhob:175_#1,tr:lh:7438,,V3 B 1 A1,isad:lh:134605,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:648_#1,Y 855/ E,1b94c534-3911-5af2-ac82-930db4c2579e,1b94c534-3911-5af2-ac82-930db4c2579e,tg:lhob:648_#1,tr:lh:4158,80543,,,,,,
e22_Items,1,lhob,tg:lhob:658_#1,Y 855/ E,a6d9bd90-f1a9-5397-aa06-c3320b7521cd,a6d9bd90-f1a9-5397-aa06-c3320b7521cd,tg:lhob:658_#1,tr:lh:4158,80543,,,,,,
e22_Items,1,lhob,tg:lhob:97_#1,,5811251b-467a-515c-bc05-ff6009f026e8,5811251b-467a-515c-bc05-ff6009f026e8,tg:lhob:97_#1,tr:lh:7844,166266,V3 B 1 A1,isad:lh:123315,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:446_#1,A 357 / E,4d08f425-8668-50c0-bbdb-be28425de9b6,4d08f425-8668-50c0-bbdb-be28425de9b6,tg:lhob:446_#1,,60918,,,,,,
e22_Items,1,lhob,tg:lhob:203_#1,C 395 / V,440b6d76-3c01-5434-9c8a-eaf356f00bb3,440b6d76-3c01-5434-9c8a-eaf356f00bb3,tg:lhob:203_#1,tr:lh:3327,,V3 B 1 A1,isad:lh:109818,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:213_#1,E 147 / V,a9061fdf-a10f-5d64-aaa4-e9d442c3066f,a9061fdf-a10f-5d64-aaa4-e9d442c3066f,tg:lhob:213_#1,,,V3 B 1 A1,isad:lh:134442,,,,
e22_Items,1,lhob,tg:lhob:597_#1,S 395 / E,1201f941-3dc3-55f6-8302-562386ba9725,1201f941-3dc3-55f6-8302-562386ba9725,tg:lhob:597_#1,,,,,,,,
e22_Items,1,lhob,tg:lhob:587_#1,S 395 / E,d6b40939-8597-5658-8054-4dd901fa6dc7,d6b40939-8597-5658-8054-4dd901fa6dc7,tg:lhob:587_#1,,,,,,,,
e22_Items,1,lhob,tg:lhob:789_#1,,df0c52ea-d214-59df-b820-16c1c2fe3ba9,df0c52ea-d214-59df-b820-16c1c2fe3ba9,tg:lhob:789_#1,tr:lh:6630,163901,V3 D 1 D,isad:lh:188708,,,,
e22_Items,1,lhob,tg:lhob:693_#1,K 376 / V,11a51089-891e-5344-ac89-f0d47bbcaccd,11a51089-891e-5344-ac89-f0d47bbcaccd,tg:lhob:693_#1,tr:lh:7376,195823,V3 D,isad:lh:134288,,,,
e22_Items,1,lhob,tg:lhob:683_#1,R 985 / E,815a5f12-6dfe-5d0c-bf5d-d00c4a81df60,815a5f12-6dfe-5d0c-bf5d-d00c4a81df60,tg:lhob:683_#1,tr:lh:2718,53782,,,,,,
e22_Items,1,lhob,tg:lhob:319_#1,F 446 / V,b9bd19f8-ddbb-5c76-921d-5bb80838dedf,b9bd19f8-ddbb-5c76-921d-5bb80838dedf,tg:lhob:319_#1,tr:lh:4489,86441,V3 B 1 A1,isad:lh:134768,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:261_#1,H 635 / V,7f736b59-55ac-580e-a023-376693b2e717,7f736b59-55ac-580e-a023-376693b2e717,tg:lhob:261_#1,tr:lh:2212,42109,V3 B 1 A1,isad:lh:134273,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:309_#1,D 1175 / V,f17d1bf0-dcfc-5653-b008-3844d30e6744,f17d1bf0-dcfc-5653-b008-3844d30e6744,tg:lhob:309_#1,tr:lh:2432,50027,V3 B 1 A1,isad:lh:134709,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:271_#1,M 762 / V,ba755087-0719-5c49-a705-9297167b5aa7,ba755087-0719-5c49-a705-9297167b5aa7,tg:lhob:271_#1,tr:lh:2212,42093,V3 B 1 A1,isad:lh:134449,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:434_#1,A 357 / E,687e448d-472a-5af3-b58e-d96f4c36339b,687e448d-472a-5af3-b58e-d96f4c36339b,tg:lhob:434_#1,tr:lh:4188,80798,,,,,,
e22_Items,1,lhob,tg:lhob:424_#1,A 357 / E,5709d135-63e2-5f49-8b15-c4687ef2201f,5709d135-63e2-5f49-8b15-c4687ef2201f,tg:lhob:424_#1,,63002/19,,,,,,
e22_Items,1,lhob,tg:lhob:752_#1,,647063df-4b0f-59f4-a1ca-519094226db2,647063df-4b0f-59f4-a1ca-519094226db2,tg:lhob:752_#1,,,V3 D 1 B,,,,,
e22_Items,1,lhob,tg:lhob:117_#1,,9a5575d9-ad17-51aa-86ca-11e522ee3682,9a5575d9-ad17-51aa-86ca-11e522ee3682,tg:lhob:117_#1,tr:lh:314,6892,V3 B 1 A1,isad:lh:134261,Doos 3 / 8,,,
e22_Items,1,lhob,tg:lhob:704_#1,RR 62 / V,66b964ea-5be6-584c-889a-69dc2d07a46a,66b964ea-5be6-584c-889a-69dc2d07a46a,tg:lhob:704_#1,tr:lh:6812,168497/2,V3 D 1 B,,,,,
e22_Items,1,lhob,tg:lhob:714_#1,BB 210 / V,6271b352-6da6-56b2-bea2-3d473afb243c,6271b352-6da6-56b2-bea2-3d473afb243c,tg:lhob:714_#1,,,V3 D 1 A,isad:lh:146483,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:151_#1,,2f03d4b9-ad0a-54ea-97da-6477249e5ef9,2f03d4b9-ad0a-54ea-97da-6477249e5ef9,tg:lhob:151_#1,tr:lh:6976,178731,V3 B 1 A1,isad:lh:134590,Doos 4 / 18,,,
e22_Items,1,lhob,tg:lhob:141_#1,C 395 / V,1eface4d-1bcc-5d81-8e46-63cd149d2cf6,1eface4d-1bcc-5d81-8e46-63cd149d2cf6,tg:lhob:141_#1,tr:lh:6928,,V3 B 1 A1,isad:lh:109818,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:237_#1,W 803 / v,382e2273-75a8-5764-b442-8cac9c9c894f,382e2273-75a8-5764-b442-8cac9c9c894f,tg:lhob:237_#1,tr:lh:1620,29145,V3 B 1 A1,isad:lh:134698,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:227_#1,M 295 / V,f6cca1af-6511-5ee5-8da4-23f81001dc93,f6cca1af-6511-5ee5-8da4-23f81001dc93,tg:lhob:227_#1,tr:lh:7776,201537,V3 B 1 A1,isad:lh:134697,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:578_#1,S 395 / E,6fa9d9a2-ea01-552e-8891-8bb0700b72f2,6fa9d9a2-ea01-552e-8891-8bb0700b72f2,tg:lhob:578_#1,,,,,,,,
e22_Items,1,lhob,tg:lhob:400_#1,,aeffa316-84c9-56c2-ac60-b816b35feb53,aeffa316-84c9-56c2-ac60-b816b35feb53,tg:lhob:400_#1,,,V3 B 1 A1,isad:lh:134493,Doos 15 / 44,,,
e22_Items,1,lhob,tg:lhob:568_#1,S 5621 / E,980757c8-b128-507e-9070-d0b4ba355800,980757c8-b128-507e-9070-d0b4ba355800,tg:lhob:568_#1,tr:lh:7740,200981,,,,,,
e22_Items,1,lhob,tg:lhob:410_#1,,f1594f8b-6539-57e9-b891-da64063ea926,f1594f8b-6539-57e9-b891-da64063ea926,tg:lhob:410_#1,tr:lh:139771,,V3 B,isad:lh:141528,,,,
e22_Items,1,lhob,tg:lhob:255_#1,V 254 / V,beafe8cc-1999-5f45-bfcd-741433e361f2,beafe8cc-1999-5f45-bfcd-741433e361f2,tg:lhob:255_#1,,159071,V3 B 1 A1,isad:lh:134703,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:245_#1,S 9685 / V,367d32a7-b37e-5cad-aa9e-82243f63d242,367d32a7-b37e-5cad-aa9e-82243f63d242,tg:lhob:245_#1,tr:lh:1492,29131,V3 B 1 A1,isad:lh:134678,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:133_#1,M 6147 / V,3b64aac3-2389-5f39-a7d6-af4a58531899,3b64aac3-2389-5f39-a7d6-af4a58531899,tg:lhob:133_#1,tr:lh:7116,203541,V3 B 1 A1,isad:lh:134513,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:123_#1,,e936823a-5caf-5861-a939-21122a397925,e936823a-5caf-5861-a939-21122a397925,tg:lhob:123_#1,tr:lh:2437,45792,V3 B 1 A1,isad:lh:134494,Doos 3 / 13,,,
e22_Items,1,lhob,tg:lhob:766_#1,,d9e57cd7-ad1b-5e4b-bc92-8a5772d38d36,d9e57cd7-ad1b-5e4b-bc92-8a5772d38d36,tg:lhob:766_#1,,,V3 D 1 C,isad:lh:182674,,,,
e22_Items,1,lhob,tg:lhob:68_#1,H 635 / V,224e5beb-73fa-58dc-b174-3c88c2897f2d,224e5beb-73fa-58dc-b174-3c88c2897f2d,tg:lhob:68_#1,tr:lh:7224,42162,V3 B 1 A1,isad:lh:134273,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:78_#1,N 4935 / V,8c8d5da2-e457-5dd1-93f1-27639901edf1,8c8d5da2-e457-5dd1-93f1-27639901edf1,tg:lhob:78_#1,tr:lh:7369,195 785 / 1,V3 B 1 A1,isad:lh:134344,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:394_#1,D 716 / V,c848066f-6cd3-50df-a3e0-41fb59a1422e,c848066f-6cd3-50df-a3e0-41fb59a1422e,tg:lhob:394_#1,tr:lh:6976,178735,V3 B 1 A1,isad:lh:134590,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:384_#1,B 745 / V,71ccfbe3-a719-5681-b10d-03c94623667a,71ccfbe3-a719-5681-b10d-03c94623667a,tg:lhob:384_#1,tr:lh:4094,79450,V3 B 1 A1,,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:370_#1,,ac9b873b-451b-5530-89be-d0ea86478bab,ac9b873b-451b-5530-89be-d0ea86478bab,tg:lhob:370_#1,,,V3 B 1 A1,isad:lh:134700,Doos 15 / 12,,,
e22_Items,1,lhob,tg:lhob:360_#1,,312a5c1c-9dc8-555c-905e-ccbbb69e1190,312a5c1c-9dc8-555c-905e-ccbbb69e1190,tg:lhob:360_#1,,,V3 B 1 A1,isad:lh:134720,Doos 15 / 2,,,
e22_Items,1,lhob,tg:lhob:218_#1,L 179 / V,48623e0e-31fc-55dc-ad07-fdfcff9069b5,48623e0e-31fc-55dc-ad07-fdfcff9069b5,tg:lhob:218_#1,,,V3 B 1 A1,isad:lh:134693,,,,
e22_Items,1,lhob,tg:lhob:525_#1,G 395 / E,11b0e8f9-e818-5280-92f4-b00fdf3b0ce7,11b0e8f9-e818-5280-92f4-b00fdf3b0ce7,tg:lhob:525_#1,tr:lh:6603,163533,,,,,,
e22_Items,1,lhob,tg:lhob:535_#1,G 395 / E,cee30d9d-8823-53f9-b743-dee504a129e2,cee30d9d-8823-53f9-b743-dee504a129e2,tg:lhob:535_#1,tr:lh:6603,163542,,,,,,
e22_Items,1,lhob,tg:lhob:643_#1,Y 855/ E,42bab9ca-366e-5fe7-972f-e0c3c6349eeb,42bab9ca-366e-5fe7-972f-e0c3c6349eeb,tg:lhob:643_#1,tr:lh:4158,80543,,,,,,
e22_Items,1,lhob,tg:lhob:653_#1,Y 855/ E,49156540-27fe-5001-a102-f80e7db1cce7,49156540-27fe-5001-a102-f80e7db1cce7,tg:lhob:653_#1,tr:lh:4158,80543,,,,,,
e22_Items,1,lhob,tg:lhob:25_#1,C 34 / E,a1af268d-7c6b-516d-bd1f-b7d08e1b0e51,a1af268d-7c6b-516d-bd1f-b7d08e1b0e51,tg:lhob:25_#1,tr:lh:2412,46476,V2 F,,,,,
e22_Items,1,lhob,tg:lhob:486_#1,H 7653 / V,32232b75-a478-5f98-ba2c-c96b1b7f1747,32232b75-a478-5f98-ba2c-c96b1b7f1747,tg:lhob:486_#1,tr:lh:6284,146036,V3 D,isad:lh:134769,,,,
e22_Items,1,lhob,tg:lhob:496_#1,M 8235 / V,6cec06bc-2711-58f9-adef-46d6f726f946,6cec06bc-2711-58f9-adef-46d6f726f946,tg:lhob:496_#1,tr:lh:3590,69897,V3 D,isad:lh:154724,,,,
e22_Items,1,lhob,tg:lhob:698_#1,,d71901ba-629d-5587-b9c5-92e56bf31177,d71901ba-629d-5587-b9c5-92e56bf31177,tg:lhob:698_#1,tr:lh:7376,195826/4,V3 D,isad:lh:134288,,,,
e22_Items,1,lhob,tg:lhob:688_#1,R 985 / E,ac8f34cc-b688-5748-a79f-a2c01d3367ae,ac8f34cc-b688-5748-a79f-a2c01d3367ae,tg:lhob:688_#1,tr:lh:2718,53780,,,,,,
e22_Items,1,lhob,tg:lhob:621_#1,M 5162 / E,df0d5383-c707-5622-aa91-946199dc790a,df0d5383-c707-5622-aa91-946199dc790a,tg:lhob:621_#1,,,,,,,,
e22_Items,1,lhob,tg:lhob:759_#1,,01608d43-d464-516f-9293-ba4cec6c0675,01608d43-d464-516f-9293-ba4cec6c0675,tg:lhob:759_#1,tr:lh:524,10139,V3 D 1 A,isad:lh:188045,,,,
e22_Items,1,lhob,tg:lhob:631_#1,K 9045 / E,20a8973c-7e0d-5d8a-baa5-ceff2cd0e9ef,20a8973c-7e0d-5d8a-baa5-ceff2cd0e9ef,tg:lhob:631_#1,,,,,,,,
e22_Items,1,lhob,tg:lhob:749_#1,,6322c36c-18fa-538f-a483-fb9b977fbd2a,6322c36c-18fa-538f-a483-fb9b977fbd2a,tg:lhob:749_#1,,,V3 D 1 B,,,,,
e22_Items,1,lhob,tg:lhob:547_#1,S 5621 / E,af019a9e-5a48-5874-a4bf-b2a11bdf49d4,af019a9e-5a48-5874-a4bf-b2a11bdf49d4,tg:lhob:547_#1,tr:lh:7740,200981,,,,,,
e22_Items,1,lhob,tg:lhob:557_#1,S 5621 / E,3bda6dce-727c-5871-9f8f-5753d37edf25,3bda6dce-727c-5871-9f8f-5753d37edf25,tg:lhob:557_#1,tr:lh:7740,200981,,,,,,
e22_Items,1,lhob,tg:lhob:312_#1,B 707 / V,2ace25bb-453b-57d5-8a9c-8d047888fe16,2ace25bb-453b-57d5-8a9c-8d047888fe16,tg:lhob:312_#1,tr:lh:3240,64515,V3 B 1 A1,isad:lh:134765,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:302_#1,S 1055 / V,7a89a026-42ac-5c93-9b30-82b11b573608,7a89a026-42ac-5c93-9b30-82b11b573608,tg:lhob:302_#1,tr:lh:2212,42177,V3 B 1 A1,isad:lh:134752,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:561_#1,S 5621 / E,f1424d46-9c61-56c9-87b5-db426bd78eff,f1424d46-9c61-56c9-87b5-db426bd78eff,tg:lhob:561_#1,tr:lh:7740,200981,,,,,,
e22_Items,1,lhob,tg:lhob:419_#1,A 357 / E,4512e5de-5149-53f9-b6b5-ae4d8d843935,4512e5de-5149-53f9-b6b5-ae4d8d843935,tg:lhob:419_#1,,63003/3,,,,,,
e22_Items,1,lhob,tg:lhob:571_#1,R 985/ E,9fc9fc8e-94a4-515c-a5b1-e015e129460c,9fc9fc8e-94a4-515c-a5b1-e015e129460c,tg:lhob:571_#1,tr:lh:2030,37974,,,,,,
e22_Items,1,lhob,tg:lhob:409_#1,,6387591a-5057-5f50-a591-5f5018443f99,6387591a-5057-5f50-a591-5f5018443f99,tg:lhob:409_#1,tr:lh:139771,,V3 B,isad:lh:141528,,,,
e22_Items,1,lhob,tg:lhob:334_#1,,c591e196-8947-55ea-b9c5-af9cbfc54e7c,c591e196-8947-55ea-b9c5-af9cbfc54e7c,tg:lhob:334_#1,,,V3 B 1 A1,isad:lh:134688,Doos 14 / 15,,,
e22_Items,1,lhob,tg:lhob:324_#1,C 2753 / V,556ba348-55e5-5142-8de0-8c5f2d47a351,556ba348-55e5-5142-8de0-8c5f2d47a351,tg:lhob:324_#1,,126309,V3 B 1 A1,isad:lh:134770,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:607_#1,M 5162 / E,7cce7c39-5ff3-52ad-aa47-4d7ae0f87ff9,7cce7c39-5ff3-52ad-aa47-4d7ae0f87ff9,tg:lhob:607_#1,,,,,,,,
e22_Items,1,lhob,tg:lhob:617_#1,M 5162 / E,01d3fd8e-cca3-5a16-8a53-d6da8919daea,01d3fd8e-cca3-5a16-8a53-d6da8919daea,tg:lhob:617_#1,,,,,,,,
e22_Items,1,lhob,tg:lhob:193_#1,C 397 / V,dfaa1ff6-8516-5ce0-98ff-95f6e2d7c71f,dfaa1ff6-8516-5ce0-98ff-95f6e2d7c71f,tg:lhob:193_#1,,,V3 B 1 A1,isad:lh:134688,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:183_#1,J 422 / V,0dd5f92c-c12d-513f-b1d3-7c61f3c60926,0dd5f92c-c12d-513f-b1d3-7c61f3c60926,tg:lhob:183_#1,tr:lh:6444,158170,V3 B 1 A1,isad:lh:134507,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:71_#1,S 483 / V,026ed033-b527-5104-b490-7f758bbbf556,026ed033-b527-5104-b490-7f758bbbf556,tg:lhob:71_#1,tr:lh:1615,29109,V3 B 1 A1,isad:lh:134292,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:297_#1,O 155 / V,0c5bfa0b-a978-5c93-8506-98d8aac17dca,0c5bfa0b-a978-5c93-8506-98d8aac17dca,tg:lhob:297_#1,,140507,V3 B 1 A1,isad:lh:134740,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:13_#1,S 292 / V,01900e8e-4fd5-5dd4-a68d-96c8d7ec6469,01900e8e-4fd5-5dd4-a68d-96c8d7ec6469,tg:lhob:13_#1,,,,,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:665_#1,G 395 / E,5f926393-313e-5abc-9a7b-bdf93b947567,5f926393-313e-5abc-9a7b-bdf93b947567,tg:lhob:665_#1,tr:lh:6341,148070,,,,,,
e22_Items,1,lhob,tg:lhob:675_#1,J 422 / E,4bd9b958-1da8-545b-b6a5-d6ada172c75f,4bd9b958-1da8-545b-b6a5-d6ada172c75f,tg:lhob:675_#1,tr:lh:6444,158198,,,,,,
e22_Items,1,lhob,tg:lhob:148_#1,T 176 / V,1deab829-be24-5416-9554-b64c3968e610,1deab829-be24-5416-9554-b64c3968e610,tg:lhob:148_#1,tr:lh:3992,76135,V3 B 1 A1,isad:lh:112024,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:158_#1,,d226ba69-71b1-51fc-8838-b5d8568af8c8,d226ba69-71b1-51fc-8838-b5d8568af8c8,tg:lhob:158_#1,tr:lh:6928,,V3 B 1 A1,isad:lh:109818,Doos 4 / 25,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:356_#1,A 2875 / V,9cd6e2b4-6e79-5797-b415-02cf2a1b139a,9cd6e2b4-6e79-5797-b415-02cf2a1b139a,tg:lhob:356_#1,tr:lh:5451,107000 / 1,V3 B 1 A1,isad:lh:134421,,,remarks,Nederlands
e22_Items,1,lhob,tg:lhob:503_#1,"Planex GT / VI,4",a46f2a07-b367-5369-8e97-c8152ea48718,a46f2a07-b367-5369-8e97-c8152ea48718,tg:lhob:503_#1,tr:lh:6595,,,,,,,
e22_Items,1,lhob,tg:lhob:513_#1,,1d103ccf-5561-5409-9066-c9fb52aa7f1f,1d103ccf-5561-5409-9066-c9fb52aa7f1f,tg:lhob:513_#1,,,,isad:lh:161151,D 4813 / 188,,,
e22_Items,1,lhob,tg:lhob:681_#1,L 319 / E,c6f182e8-d9d7-5aa2-8f2a-86046f3cfaa7,c6f182e8-d9d7-5aa2-8f2a-86046f3cfaa7,tg:lhob:681_#1,tr:lh:6898,170837,,,,,,
e22_Items,1,lhob,tg:lhob:691_#1,R 985 / E,bcfe0d78-aadd-5e0c-b889-4097ef638c99,bcfe0d78-aadd-5e0c-b889-4097ef638c99,tg:lhob:691_#1,tr:lh:2718,53788,,,,,,
e22_Items,1,lhob,tg:lhob:115_#1,,2554b247-0282-540f-ad94-daff479bdd81,2554b247-0282-540f-ad94-daff479bdd81,tg:lhob:115_#1,tr:lh:6595,166147,V3 B 1 A1,isad:lh:134459,Doos 3 / 5,,,
e22_Items,1,lhob,tg:lhob:105_#1,,f25e2a98-a930-5dd6-b54b-0d1a36440053,f25e2a98-a930-5dd6-b54b-0d1a36440053,tg:lhob:105_#1,tr:lh:6253,106772,V3 B 1 A1,isad:lh:134438,Doos 2 / 21 - 22,,,
e22_Items,1,lhob,tg:lhob:638_#1,Y 855/ E,f5e69bc6-8862-56b4-8871-68d1148dca8f,f5e69bc6-8862-56b4-8871-68d1148dca8f,tg:lhob:638_#1,tr:lh:4158,80543,,,,,,
e22_Items,1,lhob,tg:lhob:740_#1,,b3e0f2b7-631f-568a-bdbc-cd3a51eb760e,b3e0f2b7-631f-568a-bdbc-cd3a51eb760e,tg:lhob:740_#1,tr:lh:140162,,,isad:lh:134693,L 179 /,,,
