ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,Language,ResourceID_mat,mmb_id_mat,Material Records,source_date,Copyright Type,Copyright Revision Date,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Title Type,Title,Title Language,Record Type,Annotation Type,Annotation Language,Annotation,Description Type,Description Language,Description,au_code,au_name,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Start Date,End Date,Connected Subject Role,Connected Subject Widget
54f7a45d-01d8-5548-b866-8d235e1c35a2,e73_MaterialRecords,tg:mmbdc:163,1,,,,,,,be0fc51d-b1da-5adf-8485-ccda336b1cf4,tg:mmbdc:163_#1,"[{""resourceId"": ""be0fc51d-b1da-5adf-8485-ccda336b1cf4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a68d6f23-afe0-4541-920f-3cb66cf9d30b"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
5cede916-f4cb-5135-8087-0f00e34b416b,AA,tg:mmbdc:74,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/5cede916-f4cb-5135-8087-0f00e34b416b,object identifier,tg:mmbdc:74,record identifiers,MMB.A.1465,constructed titles,Uitgaven Sint Henricusstichting,Dutch (language),Documenten,,,,,,,,,,,,,,,
5cede916-f4cb-5135-8087-0f00e34b416b,e73_Copyrights,tg:mmbdc:74,,begindatum,,,,,,,,,1905,No Known Copyright,2020,,,,,,,,,,,,,,,,,,,,,,,,
5cede916-f4cb-5135-8087-0f00e34b416b,e73_CreationPlaces,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cede916-f4cb-5135-8087-0f00e34b416b,e73_CreationTimeSpans,tg:mmbdc:74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905-03-18,,,
5cede916-f4cb-5135-8087-0f00e34b416b,e73_MaterialRecords,tg:mmbdc:74,1,,,,,,,532a1086-d22c-5e74-a33f-42e58c771728,tg:mmbdc:74_#1,"[{""resourceId"": ""532a1086-d22c-5e74-a33f-42e58c771728"", ""ontologyProperty"": """", ""resourceXresourceId"": ""127c8dad-3f7d-48e2-8460-3463efe63ac4"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
60f45316-4f01-5f2d-b1a0-44f45d6ec424,AA,tg:mmbdc:117,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/60f45316-4f01-5f2d-b1a0-44f45d6ec424,object identifier,tg:mmbdc:117,record identifiers,MMB.A.1639,constructed titles,Notitie: aantekeningen over Vlaamse en Nederlandse kunstenaars,Dutch (language),Documenten,remarks,Nederlands,"gevonden in Gerard Hoet, Catalogus of naamlyst van schilderyen, met derzelver pryzen, zedert een langen reeks van jaaren zoo in Holland als op andere plaatzen in het openbaar verkogt, 1752, vol. II (bibliotheek Museum Mayer van den Bergh)",,,,,,,,,,,,
60f45316-4f01-5f2d-b1a0-44f45d6ec424,e73_Copyrights,tg:mmbdc:117,,begindatum,,,,,,,,,,Copyright Undetermined,,,,,,,,,,,,,,,,,,,,,,,,,
60f45316-4f01-5f2d-b1a0-44f45d6ec424,e73_CreationPlaces,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60f45316-4f01-5f2d-b1a0-44f45d6ec424,e73_MaterialRecords,tg:mmbdc:117,1,,,,,,,b3aeb7dc-2e3c-599d-ab86-ef631603d2af,tg:mmbdc:117_#1,"[{""resourceId"": ""b3aeb7dc-2e3c-599d-ab86-ef631603d2af"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f674c61d-51ff-4f7a-8e98-78c5aa7ca9b8"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
6355f5eb-9ad7-5f33-baf3-d86a14afcaf8,AA,tg:mmbdc:96,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/6355f5eb-9ad7-5f33-baf3-d86a14afcaf8,object identifier,tg:mmbdc:96,record identifiers,MMB.A.1517,constructed titles,Naamlijst: Patiënten Sint Henricusstichting,Dutch (language),Documenten,,,,,,,,,,,,,,,
6355f5eb-9ad7-5f33-baf3-d86a14afcaf8,e73_Copyrights,tg:mmbdc:96,,begindatum,,,,,,,,,uuuu,Copyright Undetermined,,,,,,,,,,,,,,,,,,,,,,,,,
6355f5eb-9ad7-5f33-baf3-d86a14afcaf8,e73_CreationPlaces,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6355f5eb-9ad7-5f33-baf3-d86a14afcaf8,e73_CreationTimeSpans,tg:mmbdc:96,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuuu-04-01,uuuu-06u06,,
6355f5eb-9ad7-5f33-baf3-d86a14afcaf8,e73_MaterialRecords,tg:mmbdc:96,1,,,,,,,6081eaf9-558c-5607-92dc-04d8aa5897a0,tg:mmbdc:96_#1,"[{""resourceId"": ""6081eaf9-558c-5607-92dc-04d8aa5897a0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""82f07bf9-622c-4c1a-b4d1-fb36eb8de912"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
6488a3af-a6ba-5c6e-b44e-0d4e7a96d917,AA,tg:mmbdc:129,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/6488a3af-a6ba-5c6e-b44e-0d4e7a96d917,object identifier,tg:mmbdc:129,record identifiers,MMB.A.1663,constructed titles,"Kwitantie: Lijstje van aankopen op een kunstveiling bij Hugo Helbing, München",Dutch (language),Documenten,,,,,,,,,,,,,,,
6488a3af-a6ba-5c6e-b44e-0d4e7a96d917,e73_ConnectedSubjects,tg:mmbdc:129,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::115315:1,"Helbing, Hugo",,,,,,subjects (content of works),"dlod={""suggest"":[""/agents/people/12220415"",""au::115315"",""au::115315:1"",""ark:/83110/x0/b0dbb22d-55ae-5a39-a833-3ade396d20b3"",""Hugo Helbing"",""ark:/83110/x0/13043355-63f5-5a14-a73f-b51d313b6ff8""],""name"":""Hugo Helbing"",""ark"":""ark:/83110/x0/13043355-63f5-5a14-a73f-b51d313b6ff8"",""uri"":""/agents/people/12220415"",""id"":""au::115315:1"",""resourceArk"":""ark:/83110/x0/b0dbb22d-55ae-5a39-a833-3ade396d20b3"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}"
6488a3af-a6ba-5c6e-b44e-0d4e7a96d917,e73_Copyrights,tg:mmbdc:129,,begindatum,,,,,,,,,1895,No Known Copyright,2010,,,,,,,,,,,,,,,,,,,,,,,,
6488a3af-a6ba-5c6e-b44e-0d4e7a96d917,e73_CreationActors,tg:mmbdc:129,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",authors,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh"",""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""resourceArk"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",,,,
6488a3af-a6ba-5c6e-b44e-0d4e7a96d917,e73_CreationPlaces,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6488a3af-a6ba-5c6e-b44e-0d4e7a96d917,e73_CreationTimeSpans,tg:mmbdc:129,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895-10-28,,,
6488a3af-a6ba-5c6e-b44e-0d4e7a96d917,e73_MaterialRecords,tg:mmbdc:129,1,,,,,,,2cd221b1-3c8d-5832-a624-ea58153153fc,tg:mmbdc:129_#1,"[{""resourceId"": ""2cd221b1-3c8d-5832-a624-ea58153153fc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d04f84e5-91c2-4070-ac07-823f4ab6cee6"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
67cca5f1-5e8a-54f4-be7b-eb7415d25c1f,AA,tg:mmbdc:14,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/67cca5f1-5e8a-54f4-be7b-eb7415d25c1f,object identifier,tg:mmbdc:14,record identifiers,MMB.A.1202,constructed titles,Bidprentje Henriëtte Cathérine Elsen van den Bergh,Dutch (language),Documenten,,,,,,,,,,,,,,,
67cca5f1-5e8a-54f4-be7b-eb7415d25c1f,e73_ConnectedSubjects,tg:mmbdc:14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::115217:1,"Elsen van den Bergh, Henriëtte Cathérine",,,,,,subjects (content of works),"dlod={""suggest"":[""/agents/people/12220364"",""au::115217"",""au::115217:1"",""ark:/83110/x0/5e910b53-95b4-5895-b277-1f1a456413c5"",""Henriëtte Cathérine Elsen van den Bergh"",""ark:/83110/x0/8c6ef041-68e8-59da-a18b-59a3fe9b6ec0""],""name"":""Henriëtte Cathérine Elsen van den Bergh"",""ark"":""ark:/83110/x0/8c6ef041-68e8-59da-a18b-59a3fe9b6ec0"",""uri"":""/agents/people/12220364"",""id"":""au::115217:1"",""resourceArk"":""ark:/83110/x0/5e910b53-95b4-5895-b277-1f1a456413c5"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}"
67cca5f1-5e8a-54f4-be7b-eb7415d25c1f,e73_Copyrights,tg:mmbdc:14,,begindatum,,,,,,,,,1901,No Known Copyright,2016,,,,,,,,,,,,,,,,,,,,,,,,
67cca5f1-5e8a-54f4-be7b-eb7415d25c1f,e73_CreationPlaces,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67cca5f1-5e8a-54f4-be7b-eb7415d25c1f,e73_CreationTimeSpans,tg:mmbdc:14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1901-06-19,,,
67cca5f1-5e8a-54f4-be7b-eb7415d25c1f,e73_MaterialRecords,tg:mmbdc:14,1,,,,,,,d2b1e801-98c8-50f2-aada-311f9dcc076b,tg:mmbdc:14_#1,"[{""resourceId"": ""d2b1e801-98c8-50f2-aada-311f9dcc076b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bd368294-f7e7-4830-9c23-3921a58ff31f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
6989ab5a-5e9a-589f-bc91-82ac9e23af82,AA,tg:mmbdc:87,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/6989ab5a-5e9a-589f-bc91-82ac9e23af82,object identifier,tg:mmbdc:87,record identifiers,MMB.A.1481,constructed titles,Rekeningen: Kosten Sint Camillusgesticht,Dutch (language),Documenten,remarks,Nederlands,3 stuks,,,,,,,,,,,,
6989ab5a-5e9a-589f-bc91-82ac9e23af82,e73_ConnectedSubjects,tg:mmbdc:87,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::27863:1,"Cols, Alphonse",,,,,,subjects (content of works),"dlod={""suggest"":[""/agents/people/2981341"",""au::27863"",""au::27863:1"",""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""Alphonse Cols"",""ark:/83110/x0/0b9470b1-62f6-58c8-b439-1d2313456ecc""],""name"":""Alphonse Cols"",""ark"":""ark:/83110/x0/0b9470b1-62f6-58c8-b439-1d2313456ecc"",""uri"":""/agents/people/2981341"",""id"":""au::27863:1"",""resourceArk"":""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}"
6989ab5a-5e9a-589f-bc91-82ac9e23af82,e73_Copyrights,tg:mmbdc:87,,begindatum,,,,,,,,,1902,No Known Copyright,2017,,,,,,,,,,,,,,,,,,,,,,,,
6989ab5a-5e9a-589f-bc91-82ac9e23af82,e73_CreationPlaces,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6989ab5a-5e9a-589f-bc91-82ac9e23af82,e73_CreationTimeSpans,tg:mmbdc:87,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1902-12-18,1931-04-18,,
6989ab5a-5e9a-589f-bc91-82ac9e23af82,e73_MaterialRecords,tg:mmbdc:87,1,,,,,,,900a1849-6553-5eb7-9e73-81e9fdeadc30,tg:mmbdc:87_#1,"[{""resourceId"": ""900a1849-6553-5eb7-9e73-81e9fdeadc30"", ""ontologyProperty"": """", ""resourceXresourceId"": ""336a593f-0d4c-4b38-bbf0-308ab468fd55"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
6a40066d-6678-58d8-b9d9-b69d9e768a06,AA,tg:mmbdc:127,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/6a40066d-6678-58d8-b9d9-b69d9e768a06,object identifier,tg:mmbdc:127,record identifiers,MMB.A.1661,constructed titles,"Notitie: Prijslijstje van foto's van verschillende kunstwerken, te verkrijgen bij Hanfstaengl, München en Braun, Dornach",Dutch (language),Documenten,remarks,Nederlands,"gevonden in Verlags-Katalog von Franz Hanfstaengl München. II. Theil, 1892 (bibliotheek Museum Mayer van den Bergh)",,,,,,,,,,,,
6a40066d-6678-58d8-b9d9-b69d9e768a06,e73_ConnectedSubjects,tg:mmbdc:127,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::115314:1,"Hanfstaengl, Edgar",,,,,,subjects (content of works),"dlod={""suggest"":[""/agents/people/12220414"",""au::115314"",""au::115314:1"",""ark:/83110/x0/81f94d01-c6ed-5f6d-8ed7-56994228b99c"",""Edgar Hanfstaengl"",""ark:/83110/x0/293310be-4823-5b2a-812f-0d975c76d93a""],""name"":""Edgar Hanfstaengl"",""ark"":""ark:/83110/x0/293310be-4823-5b2a-812f-0d975c76d93a"",""uri"":""/agents/people/12220414"",""id"":""au::115314:1"",""resourceArk"":""ark:/83110/x0/81f94d01-c6ed-5f6d-8ed7-56994228b99c"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}"
6a40066d-6678-58d8-b9d9-b69d9e768a06,e73_Copyrights,tg:mmbdc:127,,begindatum,,,,,,,,,1892,No Copyright - Public Domain Mark 1.0,2007,,,,,,,,,,,,,,,,,,,,,,,,
6a40066d-6678-58d8-b9d9-b69d9e768a06,e73_CreationActors,tg:mmbdc:127,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",authors,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh"",""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""resourceArk"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",,,,
6a40066d-6678-58d8-b9d9-b69d9e768a06,e73_CreationPlaces,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a40066d-6678-58d8-b9d9-b69d9e768a06,e73_CreationTimeSpans,tg:mmbdc:127,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892-07-uu,,,
6a40066d-6678-58d8-b9d9-b69d9e768a06,e73_MaterialRecords,tg:mmbdc:127,1,,,,,,,7ddc9d0f-6eb7-5973-8f26-b5388322a64d,tg:mmbdc:127_#1,"[{""resourceId"": ""7ddc9d0f-6eb7-5973-8f26-b5388322a64d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f8d48788-7d59-455e-9230-b4e5aa39aa2a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
6b2b61eb-8dec-5e35-aaf8-fb1c1e137c6a,AA,tg:mmbdc:105,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/6b2b61eb-8dec-5e35-aaf8-fb1c1e137c6a,object identifier,tg:mmbdc:105,record identifiers,MMB.A.1550,constructed titles,Kwitantie: Honorarium dr. Alfons Van de Perre,Dutch (language),Documenten,,,,,,,,,,,,,,,
6b2b61eb-8dec-5e35-aaf8-fb1c1e137c6a,e73_ConnectedSubjects,tg:mmbdc:105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,De Mahieu,,,,,,subjects (content of works),
6b2b61eb-8dec-5e35-aaf8-fb1c1e137c6a,e73_Copyrights,tg:mmbdc:105,,begindatum,,,,,,,,,1905,No Known Copyright,2020,,,,,,,,,,,,,,,,,,,,,,,,
6b2b61eb-8dec-5e35-aaf8-fb1c1e137c6a,e73_CreationActors,tg:mmbdc:105,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::14643:1,"Perre, Alfons van de",authors,,"dlod={""suggest"":[""/agents/people/1566801"",""au::14643"",""au::14643:1"",""ark:/83110/x0/3667cc9b-4a63-54a8-b308-ec4c19bbdd0c"",""Alfons van de Perre"",""ark:/83110/x0/72f231d1-8e0b-50a4-b398-e60e78f424f3""],""name"":""Alfons van de Perre"",""ark"":""ark:/83110/x0/72f231d1-8e0b-50a4-b398-e60e78f424f3"",""uri"":""/agents/people/1566801"",""id"":""au::14643:1"",""resourceArk"":""ark:/83110/x0/3667cc9b-4a63-54a8-b308-ec4c19bbdd0c"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",,,,
6b2b61eb-8dec-5e35-aaf8-fb1c1e137c6a,e73_CreationPlaces,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b2b61eb-8dec-5e35-aaf8-fb1c1e137c6a,e73_CreationTimeSpans,tg:mmbdc:105,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905-01-01,,,
6b2b61eb-8dec-5e35-aaf8-fb1c1e137c6a,e73_MaterialRecords,tg:mmbdc:105,1,,,,,,,f33ccad8-05e0-52a9-8eaf-e1040b59ce33,tg:mmbdc:105_#1,"[{""resourceId"": ""f33ccad8-05e0-52a9-8eaf-e1040b59ce33"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bee77884-16e3-44ac-b100-e2d047368043"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
6bf3766e-9d43-5512-9736-e991034e254f,AA,tg:mmbdc:39,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/6bf3766e-9d43-5512-9736-e991034e254f,object identifier,tg:mmbdc:39,record identifiers,MMB.A.1269,constructed titles,Uitnodiging voor een vergadering die plaatsvond in de 'Pastory Sinte Walburghis (in tsoo geseydt Oudt Antwerpen)',Dutch (language),Documenten,,,,,,,,,,,,,,,
6bf3766e-9d43-5512-9736-e991034e254f,e73_Copyrights,tg:mmbdc:39,,begindatum,,,,,,,,,1894,No Known Copyright,2009,,,,,,,,,,,,,,,,,,,,,,,,
6bf3766e-9d43-5512-9736-e991034e254f,e73_CreationActors,tg:mmbdc:39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",authors,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh"",""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""resourceArk"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",,,,
6bf3766e-9d43-5512-9736-e991034e254f,e73_CreationActors,tg:mmbdc:39,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Schoesetters, Gregoor",signers,"Schoesetters, Gregoor (Gesigneerd door)",,,,,
6bf3766e-9d43-5512-9736-e991034e254f,e73_CreationPlaces,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6bf3766e-9d43-5512-9736-e991034e254f,e73_CreationTimeSpans,tg:mmbdc:39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1894-10-23,,,
6bf3766e-9d43-5512-9736-e991034e254f,e73_MaterialRecords,tg:mmbdc:39,1,,,,,,,d5d88f16-25d2-5c82-8c97-d848a6ced94b,tg:mmbdc:39_#1,"[{""resourceId"": ""d5d88f16-25d2-5c82-8c97-d848a6ced94b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ccb292c6-5702-452b-835d-3e5f3f1c9d8a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
6c7ccc0d-5d67-5e6f-9fa4-b0973651bb16,AA,tg:mmbdc:65,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/6c7ccc0d-5d67-5e6f-9fa4-b0973651bb16,object identifier,tg:mmbdc:65,record identifiers,MMB.A.1456,constructed titles,Rekening medische instrumenten voor de Sint Henricusstichting,Dutch (language),Documenten,,,,,,,,,,,,,,,
6c7ccc0d-5d67-5e6f-9fa4-b0973651bb16,e73_Copyrights,tg:mmbdc:65,,begindatum,,,,,,,,,1904,No Known Copyright,2019,,,,,,,,,,,,,,,,,,,,,,,,
6c7ccc0d-5d67-5e6f-9fa4-b0973651bb16,e73_CreationActors,tg:mmbdc:65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Delacre, Charles",authors,"Delacre, Charles (Auteur)",,,,,
6c7ccc0d-5d67-5e6f-9fa4-b0973651bb16,e73_CreationPlaces,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c7ccc0d-5d67-5e6f-9fa4-b0973651bb16,e73_CreationTimeSpans,tg:mmbdc:65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904-12-16,,,
6c7ccc0d-5d67-5e6f-9fa4-b0973651bb16,e73_MaterialRecords,tg:mmbdc:65,1,,,,,,,d8d85fc0-9e54-535d-856e-db378422ab52,tg:mmbdc:65_#1,"[{""resourceId"": ""d8d85fc0-9e54-535d-856e-db378422ab52"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e3631a2c-02c7-45ed-9dd6-7c428c94ac43"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
70605196-e141-5fb5-9962-2b1651f3e2a1,AA,tg:mmbdc:8,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/70605196-e141-5fb5-9962-2b1651f3e2a1,object identifier,tg:mmbdc:8,record identifiers,MMB.A.1196,constructed titles,Doodsbrief Emil Mayer,Dutch (language),Documenten,,,,,,,,,,,,,,,
70605196-e141-5fb5-9962-2b1651f3e2a1,e73_ConnectedSubjects,tg:mmbdc:8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::115208:1,"Mayer, Emil",,,,,,subjects (content of works),"dlod={""suggest"":[""/agents/people/12220353"",""au::115208"",""au::115208:1"",""ark:/83110/x0/f2635dbf-a727-528c-adee-a89e8088bca4"",""Emil Mayer"",""ark:/83110/x0/c533005f-4de4-5de3-8538-7685df6ca1aa""],""name"":""Emil Mayer"",""ark"":""ark:/83110/x0/c533005f-4de4-5de3-8538-7685df6ca1aa"",""uri"":""/agents/people/12220353"",""id"":""au::115208:1"",""resourceArk"":""ark:/83110/x0/f2635dbf-a727-528c-adee-a89e8088bca4"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}"
70605196-e141-5fb5-9962-2b1651f3e2a1,e73_Copyrights,tg:mmbdc:8,,begindatum,,,,,,,,,1879,No Copyright - Public Domain Mark 1.0,1994,,,,,,,,,,,,,,,,,,,,,,,,
70605196-e141-5fb5-9962-2b1651f3e2a1,e73_CreationPlaces,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70605196-e141-5fb5-9962-2b1651f3e2a1,e73_CreationTimeSpans,tg:mmbdc:8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1879-11-16,,,
70605196-e141-5fb5-9962-2b1651f3e2a1,e73_MaterialRecords,tg:mmbdc:8,1,,,,,,,43041bc9-a42e-59b2-9bca-dbabb16059b9,tg:mmbdc:8_#1,"[{""resourceId"": ""43041bc9-a42e-59b2-9bca-dbabb16059b9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b8524045-cfc3-458c-a20a-78e6b85e167a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
7361d5ec-7807-5f3c-b9b7-4b6f7b9bdc17,AA,tg:mmbdc:119,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/7361d5ec-7807-5f3c-b9b7-4b6f7b9bdc17,object identifier,tg:mmbdc:119,record identifiers,MMB.A.1651,constructed titles,Notitie: 'Clé de la petite porte gothique en bois communiquant du musée au No 21 rue de l'Hôpital',Dutch (language),Documenten,,,,,,,,,,,,,,,
7361d5ec-7807-5f3c-b9b7-4b6f7b9bdc17,e73_Copyrights,tg:mmbdc:119,,begindatum,,,,,,,,,,Copyright Undetermined,,,,,,,,,,,,,,,,,,,,,,,,,
7361d5ec-7807-5f3c-b9b7-4b6f7b9bdc17,e73_CreationActors,tg:mmbdc:119,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::115207:1,"Mayer van den Bergh, Henriëtte",authors,,"dlod={""suggest"":[""/agents/people/12220362"",""au::115207"",""au::115207:1"",""ark:/83110/x0/40bc60cd-eeb9-5d4a-88b2-e164ea534a59"",""Henriëtte Mayer van den Bergh"",""ark:/83110/x0/17d7bada-dd9b-5869-b181-c1ce6de4eee1""],""name"":""Henriëtte Mayer van den Bergh"",""ark"":""ark:/83110/x0/17d7bada-dd9b-5869-b181-c1ce6de4eee1"",""uri"":""/agents/people/12220362"",""id"":""au::115207:1"",""resourceArk"":""ark:/83110/x0/40bc60cd-eeb9-5d4a-88b2-e164ea534a59"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",,,,
7361d5ec-7807-5f3c-b9b7-4b6f7b9bdc17,e73_CreationPlaces,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7361d5ec-7807-5f3c-b9b7-4b6f7b9bdc17,e73_MaterialRecords,tg:mmbdc:119,1,,,,,,,f2b51134-d1c1-5f3d-bab2-1e3839410334,tg:mmbdc:119_#1,"[{""resourceId"": ""f2b51134-d1c1-5f3d-bab2-1e3839410334"", ""ontologyProperty"": """", ""resourceXresourceId"": ""744fa060-5cba-4006-9c5c-a9e4ec014857"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
