ResourceID,mmb_id_mat,card,order,Acquisition Widget,Archive Widget,source_value,Dimension Value,Dimension Type,Dimension Measurement Unit,source_field,source_date,Restriction Type,Image URL,Image Manifest,Image Manifest Type,Image URL Type,Keeper,Object Number,Object Number Type,Object Identifier,Warehouse Location (begin),Warehouse Location (end),Object Type
55732d1a-e5f9-5ffc-9bc5-97984bfefac1,,e22_Dimensions,,,,339 x 211 mm,211,breedte,millimeters,,,,,,,,,,,,,,
55732d1a-e5f9-5ffc-9bc5-97984bfefac1,tg:mmbdc:82_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/s1ktW3ZSboQflNalZEsO5BX2,https://dams.antwerpen.be/iiif/s1ktW3ZSboQflNalZEsO5BX2/manifest,DAMS Manifest,DAMS Image,,,,,,,
55732d1a-e5f9-5ffc-9bc5-97984bfefac1,tg:mmbdc:82_#1,e22_UsageRestrictions,,,,,,,,begindatum,1916,permission required,,,,,,,,,,,
55f324c7-820f-56ae-b6f5-923104d9831a,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:88_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/55f324c7-820f-56ae-b6f5-923104d9831a,Doos A.XI,,financial records
55f324c7-820f-56ae-b6f5-923104d9831a,tg:mmbdc:88_#1,e22_Acquisitions,1,"dlod={""name"":""schenking door Baudouin Cols, onbekende datum voor 1974"",""ark"":""ark:/59511/x0/16220524-a9f5-5783-8736-e08c7def502a"",""uri"":""/repositories/15/accessions/15048501"",""id"":""tr:mmb:3"",""date"":""9999-12-31"",""granter"":""Baudouin Cols"",""isCapacity"":false,""orgID"":""mmb"",""suggestType"":""accessions""}",,,,,,,,,,,,,,,,,,,
55f324c7-820f-56ae-b6f5-923104d9831a,tg:mmbdc:88_#1,e22_Archives,1,,"dlod={""name"":""Financiële dossiers"",""ark"":""ark:/59511/x0/2b3b7aff-3658-5709-b24b-f25dd3444095"",""uri"":""/repositories/15/archival_objects/20385199"",""id"":""isad:mmb:36"",""capacity"":""Financiële dossiers"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
55f324c7-820f-56ae-b6f5-923104d9831a,,e22_Dimensions,,,,209 x 139 mm,209,hoogte,millimeters,,,,,,,,,,,,,,
55f324c7-820f-56ae-b6f5-923104d9831a,,e22_Dimensions,,,,209 x 139 mm,139,breedte,millimeters,,,,,,,,,,,,,,
55f324c7-820f-56ae-b6f5-923104d9831a,tg:mmbdc:88_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/b1dI6CYrVTvYnKN5MUEunsYl,https://dams.antwerpen.be/iiif/b1dI6CYrVTvYnKN5MUEunsYl/manifest,DAMS Manifest,DAMS Image,,,,,,,
55f324c7-820f-56ae-b6f5-923104d9831a,tg:mmbdc:88_#1,e22_UsageRestrictions,,,,,,,,begindatum,1921,permission required,,,,,,,,,,,
5bed484c-6203-5738-ab11-d2a351f9c38b,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:49_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/5bed484c-6203-5738-ab11-d2a351f9c38b,Doos A.IX,,files (document groupings)
5bed484c-6203-5738-ab11-d2a351f9c38b,tg:mmbdc:49_#1,e22_Archives,1,,"dlod={""name"":""Plannen, uitnodigingen, notities en documentatie"",""ark"":""ark:/59511/x0/fe7842a3-eadc-51b9-8a55-d802bf7460d6"",""uri"":""/repositories/15/archival_objects/20385177"",""id"":""isad:mmb:14"",""capacity"":""Plannen, uitnodigingen, notities en documentatie"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
5bed484c-6203-5738-ab11-d2a351f9c38b,,e22_Dimensions,,,,240 x 150 mm,240,hoogte,millimeters,,,,,,,,,,,,,,
5bed484c-6203-5738-ab11-d2a351f9c38b,,e22_Dimensions,,,,240 x 150 mm,150,breedte,millimeters,,,,,,,,,,,,,,
5bed484c-6203-5738-ab11-d2a351f9c38b,tg:mmbdc:49_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/h1YuSPVMamaaXUNYWSBGZfJO,https://dams.antwerpen.be/iiif/h1YuSPVMamaaXUNYWSBGZfJO/manifest,DAMS Manifest,DAMS Image,,,,,,,
5bed484c-6203-5738-ab11-d2a351f9c38b,tg:mmbdc:49_#1,e22_UsageRestrictions,,,,,,,,begindatum,,permission required,,,,,,,,,,,
5d1ded10-c07e-5977-85f8-c9a900ea95e5,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:26_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/5d1ded10-c07e-5977-85f8-c9a900ea95e5,Doos A.IX,,obituaries
5d1ded10-c07e-5977-85f8-c9a900ea95e5,tg:mmbdc:26_#1,e22_Archives,1,,"dlod={""name"":""Familieberichten"",""ark"":""ark:/59511/x0/5967b833-75f7-50ed-b538-ee77f6d4d6f1"",""uri"":""/repositories/15/archival_objects/20385204"",""id"":""isad:mmb:41"",""capacity"":""Familieberichten"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
5d1ded10-c07e-5977-85f8-c9a900ea95e5,,e22_Dimensions,,,,110 x 71 mm,110,hoogte,millimeters,,,,,,,,,,,,,,
5d1ded10-c07e-5977-85f8-c9a900ea95e5,,e22_Dimensions,,,,110 x 71 mm,71,breedte,millimeters,,,,,,,,,,,,,,
5d1ded10-c07e-5977-85f8-c9a900ea95e5,tg:mmbdc:26_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/cPcKoRaJ7PRMhXSkmdU9WIMP,https://dams.antwerpen.be/iiif/cPcKoRaJ7PRMhXSkmdU9WIMP/manifest,DAMS Manifest,DAMS Image,,,,,,,
5d1ded10-c07e-5977-85f8-c9a900ea95e5,tg:mmbdc:26_#1,e22_UsageRestrictions,,,,,,,,begindatum,1892,open,,,,,,,,,,,
6081eaf9-558c-5607-92dc-04d8aa5897a0,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:96_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/6081eaf9-558c-5607-92dc-04d8aa5897a0,Doos A.XI,,files (document groupings)
6081eaf9-558c-5607-92dc-04d8aa5897a0,tg:mmbdc:96_#1,e22_Acquisitions,1,"dlod={""name"":""schenking door Baudouin Cols, onbekende datum voor 1974"",""ark"":""ark:/59511/x0/16220524-a9f5-5783-8736-e08c7def502a"",""uri"":""/repositories/15/accessions/15048501"",""id"":""tr:mmb:3"",""date"":""9999-12-31"",""granter"":""Baudouin Cols"",""isCapacity"":false,""orgID"":""mmb"",""suggestType"":""accessions""}",,,,,,,,,,,,,,,,,,,
6081eaf9-558c-5607-92dc-04d8aa5897a0,tg:mmbdc:96_#1,e22_Archives,1,,"dlod={""name"":""Organisatie"",""ark"":""ark:/59511/x0/66345675-8bda-525b-93a5-90060a9cfb91"",""uri"":""/repositories/15/archival_objects/20385198"",""id"":""isad:mmb:35"",""capacity"":""Organisatie"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
6081eaf9-558c-5607-92dc-04d8aa5897a0,,e22_Dimensions,,,,213 x 270 mm,213,hoogte,millimeters,,,,,,,,,,,,,,
6081eaf9-558c-5607-92dc-04d8aa5897a0,,e22_Dimensions,,,,213 x 270 mm,270,breedte,millimeters,,,,,,,,,,,,,,
6081eaf9-558c-5607-92dc-04d8aa5897a0,tg:mmbdc:96_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/E1GIXYcQUIOdkjLapNEKgFsi,https://dams.antwerpen.be/iiif/E1GIXYcQUIOdkjLapNEKgFsi/manifest,DAMS Manifest,DAMS Image,,,,,,,
6081eaf9-558c-5607-92dc-04d8aa5897a0,tg:mmbdc:96_#1,e22_UsageRestrictions,,,,,,,,begindatum,uuuu,permission required,,,,,,,,,,,
613e2555-cca9-5352-8b6c-194592251544,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:62_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/613e2555-cca9-5352-8b6c-194592251544,Doos A.X,,files (document groupings)
613e2555-cca9-5352-8b6c-194592251544,tg:mmbdc:62_#1,e22_Acquisitions,1,"dlod={""name"":""schenking door Baudouin Cols, onbekende datum voor 1974"",""ark"":""ark:/59511/x0/16220524-a9f5-5783-8736-e08c7def502a"",""uri"":""/repositories/15/accessions/15048501"",""id"":""tr:mmb:3"",""date"":""9999-12-31"",""granter"":""Baudouin Cols"",""isCapacity"":false,""orgID"":""mmb"",""suggestType"":""accessions""}",,,,,,,,,,,,,,,,,,,
613e2555-cca9-5352-8b6c-194592251544,tg:mmbdc:62_#1,e22_Archives,1,,"dlod={""name"":""Organisatie"",""ark"":""ark:/59511/x0/66345675-8bda-525b-93a5-90060a9cfb91"",""uri"":""/repositories/15/archival_objects/20385198"",""id"":""isad:mmb:35"",""capacity"":""Organisatie"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
613e2555-cca9-5352-8b6c-194592251544,,e22_Dimensions,,,,340 x 211 mm,340,hoogte,millimeters,,,,,,,,,,,,,,
613e2555-cca9-5352-8b6c-194592251544,,e22_Dimensions,,,,340 x 211 mm,211,breedte,millimeters,,,,,,,,,,,,,,
613e2555-cca9-5352-8b6c-194592251544,tg:mmbdc:62_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/f2TIaJbXXBOQLkSXM4kyNCuh,https://dams.antwerpen.be/iiif/f2TIaJbXXBOQLkSXM4kyNCuh/manifest,DAMS Manifest,DAMS Image,,,,,,,
613e2555-cca9-5352-8b6c-194592251544,tg:mmbdc:62_#1,e22_UsageRestrictions,,,,,,,,begindatum,,permission required,,,,,,,,,,,
64c0024c-5b13-5b4c-ae2e-d283f2533d4f,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:115_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/64c0024c-5b13-5b4c-ae2e-d283f2533d4f,Doos A.XII,,postcards
64c0024c-5b13-5b4c-ae2e-d283f2533d4f,tg:mmbdc:115_#1,e22_Archives,1,,"dlod={""name"":""Familieberichten"",""ark"":""ark:/59511/x0/5967b833-75f7-50ed-b538-ee77f6d4d6f1"",""uri"":""/repositories/15/archival_objects/20385204"",""id"":""isad:mmb:41"",""capacity"":""Familieberichten"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
64c0024c-5b13-5b4c-ae2e-d283f2533d4f,,e22_Dimensions,,,,104 x 66 mm,104,hoogte,millimeters,,,,,,,,,,,,,,
64c0024c-5b13-5b4c-ae2e-d283f2533d4f,,e22_Dimensions,,,,104 x 66 mm,66,breedte,millimeters,,,,,,,,,,,,,,
64c0024c-5b13-5b4c-ae2e-d283f2533d4f,tg:mmbdc:115_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/i2nQPWQlxbqpAjXIvO0FGdoT,https://dams.antwerpen.be/iiif/i2nQPWQlxbqpAjXIvO0FGdoT/manifest,DAMS Manifest,DAMS Image,,,,,,,
64c0024c-5b13-5b4c-ae2e-d283f2533d4f,tg:mmbdc:115_#1,e22_UsageRestrictions,,,,,,,,begindatum,,permission required,,,,,,,,,,,
64f0f355-c885-5e6d-bbff-7a33eafcf2b0,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:53_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/64f0f355-c885-5e6d-bbff-7a33eafcf2b0,Doos A.X,,financial records
64f0f355-c885-5e6d-bbff-7a33eafcf2b0,tg:mmbdc:53_#1,e22_Acquisitions,1,"dlod={""name"":""schenking door Baudouin Cols, onbekende datum voor 1974"",""ark"":""ark:/59511/x0/16220524-a9f5-5783-8736-e08c7def502a"",""uri"":""/repositories/15/accessions/15048501"",""id"":""tr:mmb:3"",""date"":""9999-12-31"",""granter"":""Baudouin Cols"",""isCapacity"":false,""orgID"":""mmb"",""suggestType"":""accessions""}",,,,,,,,,,,,,,,,,,,
64f0f355-c885-5e6d-bbff-7a33eafcf2b0,tg:mmbdc:53_#1,e22_Archives,1,,"dlod={""name"":""Financiële dossiers"",""ark"":""ark:/59511/x0/c359f20f-4328-58fa-8fa7-8cc2d7cf4fda"",""uri"":""/repositories/15/archival_objects/20385195"",""id"":""isad:mmb:32"",""capacity"":""Financiële dossiers"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
64f0f355-c885-5e6d-bbff-7a33eafcf2b0,,e22_Dimensions,,,,110 x 217 mm,110,hoogte,millimeters,,,,,,,,,,,,,,
64f0f355-c885-5e6d-bbff-7a33eafcf2b0,,e22_Dimensions,,,,110 x 217 mm,217,breedte,millimeters,,,,,,,,,,,,,,
64f0f355-c885-5e6d-bbff-7a33eafcf2b0,tg:mmbdc:53_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/V1jpXROIViG6FeYNXVSpddZQ,https://dams.antwerpen.be/iiif/V1jpXROIViG6FeYNXVSpddZQ/manifest,DAMS Manifest,DAMS Image,,,,,,,
64f0f355-c885-5e6d-bbff-7a33eafcf2b0,tg:mmbdc:53_#1,e22_UsageRestrictions,,,,,,,,begindatum,1921,permission required,,,,,,,,,,,
66461767-c6e9-5183-8ed0-53031e25ab9c,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:7_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/66461767-c6e9-5183-8ed0-53031e25ab9c,Doos A.IX,,obituaries
66461767-c6e9-5183-8ed0-53031e25ab9c,tg:mmbdc:7_#1,e22_Acquisitions,1,"dlod={""name"":""schenking door baron de Meester de Ravesteyn, 1981"",""ark"":""ark:/59511/x0/5a7a6648-1f85-5972-b3b4-98abb8c7106c"",""uri"":""/repositories/15/accessions/15048503"",""id"":""tr:mmb:5"",""date"":""1981-01-01"",""isCapacity"":false,""orgID"":""mmb"",""suggestType"":""accessions""}",,,,,,,,,,,,,,,,,,,
66461767-c6e9-5183-8ed0-53031e25ab9c,tg:mmbdc:7_#1,e22_Archives,1,,"dlod={""name"":""Familieberichten"",""ark"":""ark:/59511/x0/5967b833-75f7-50ed-b538-ee77f6d4d6f1"",""uri"":""/repositories/15/archival_objects/20385204"",""id"":""isad:mmb:41"",""capacity"":""Familieberichten"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
66461767-c6e9-5183-8ed0-53031e25ab9c,,e22_Dimensions,,,,105 x 139 mm,105,hoogte,millimeters,,,,,,,,,,,,,,
66461767-c6e9-5183-8ed0-53031e25ab9c,,e22_Dimensions,,,,105 x 139 mm,139,breedte,millimeters,,,,,,,,,,,,,,
66461767-c6e9-5183-8ed0-53031e25ab9c,tg:mmbdc:7_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/x1dGNEbKXRiTUSOIVjIsCq9Y,https://dams.antwerpen.be/iiif/x1dGNEbKXRiTUSOIVjIsCq9Y/manifest,DAMS Manifest,DAMS Image,,,,,,,
66461767-c6e9-5183-8ed0-53031e25ab9c,tg:mmbdc:7_#1,e22_UsageRestrictions,,,,,,,,begindatum,1892,open,,,,,,,,,,,
6a5231b7-ae21-565f-9c19-f9f5624a6ddd,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:44_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/6a5231b7-ae21-565f-9c19-f9f5624a6ddd,Doos A.IX,,menus
6a5231b7-ae21-565f-9c19-f9f5624a6ddd,tg:mmbdc:44_#1,e22_Archives,1,,"dlod={""name"":""Familieberichten"",""ark"":""ark:/59511/x0/5967b833-75f7-50ed-b538-ee77f6d4d6f1"",""uri"":""/repositories/15/archival_objects/20385204"",""id"":""isad:mmb:41"",""capacity"":""Familieberichten"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
6a5231b7-ae21-565f-9c19-f9f5624a6ddd,,e22_Dimensions,,,,231 x 158 mm,231,hoogte,millimeters,,,,,,,,,,,,,,
6a5231b7-ae21-565f-9c19-f9f5624a6ddd,,e22_Dimensions,,,,231 x 158 mm,158,breedte,millimeters,,,,,,,,,,,,,,
6a5231b7-ae21-565f-9c19-f9f5624a6ddd,tg:mmbdc:44_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/J2JlqZOIKIQbiJhDMaKrknb4,https://dams.antwerpen.be/iiif/J2JlqZOIKIQbiJhDMaKrknb4/manifest,DAMS Manifest,DAMS Image,,,,,,,
6a5231b7-ae21-565f-9c19-f9f5624a6ddd,tg:mmbdc:44_#1,e22_UsageRestrictions,,,,,,,,begindatum,1894,permission required,,,,,,,,,,,
6af047a7-8e0c-53e4-a773-805c838fd006,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:118_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/6af047a7-8e0c-53e4-a773-805c838fd006,Doos A.XII,,financial records
6af047a7-8e0c-53e4-a773-805c838fd006,tg:mmbdc:118_#1,e22_Archives,1,,"dlod={""name"":""Losse notities"",""ark"":""ark:/59511/x0/118ad384-8a4c-51fb-9a9c-5d85ec0cd339"",""uri"":""/repositories/15/archival_objects/20385175"",""id"":""isad:mmb:12"",""capacity"":""Losse notities"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
6af047a7-8e0c-53e4-a773-805c838fd006,,e22_Dimensions,,,,211 x 137 mm,211,hoogte,millimeters,,,,,,,,,,,,,,
6af047a7-8e0c-53e4-a773-805c838fd006,,e22_Dimensions,,,,211 x 137 mm,137,breedte,millimeters,,,,,,,,,,,,,,
6af047a7-8e0c-53e4-a773-805c838fd006,tg:mmbdc:118_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/X2WIqdHYaNnNiZeCT7onJBNx,https://dams.antwerpen.be/iiif/X2WIqdHYaNnNiZeCT7onJBNx/manifest,DAMS Manifest,DAMS Image,,,,,,,
6af047a7-8e0c-53e4-a773-805c838fd006,tg:mmbdc:118_#1,e22_UsageRestrictions,,,,,,,,begindatum,1888,open,,,,,,,,,,,
6b90b573-8ebe-51e0-acf5-7715d12dbcaf,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:145_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/6b90b573-8ebe-51e0-acf5-7715d12dbcaf,Doos A.XVIII,,files (document groupings)
6b90b573-8ebe-51e0-acf5-7715d12dbcaf,tg:mmbdc:145_#1,e22_Archives,1,,"dlod={""name"":""Ontwerp teksten voor catalogus 1904"",""ark"":""ark:/59511/x0/9d0ee276-2612-5cb7-ab83-96bc277a4c0c"",""uri"":""/repositories/15/archival_objects/20385185"",""id"":""isad:mmb:22"",""capacity"":""Ontwerp teksten voor catalogus 1904"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
6b90b573-8ebe-51e0-acf5-7715d12dbcaf,,e22_Dimensions,,,,214 x 343 mm,214,hoogte,millimeters,,,,,,,,,,,,,,
6b90b573-8ebe-51e0-acf5-7715d12dbcaf,,e22_Dimensions,,,,214 x 343 mm,343,breedte,millimeters,,,,,,,,,,,,,,
6b90b573-8ebe-51e0-acf5-7715d12dbcaf,tg:mmbdc:145_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/T1YiOdjdOgXktPZURUClLKWe,https://dams.antwerpen.be/iiif/T1YiOdjdOgXktPZURUClLKWe/manifest,DAMS Manifest,DAMS Image,,,,,,,
6b90b573-8ebe-51e0-acf5-7715d12dbcaf,tg:mmbdc:145_#1,e22_UsageRestrictions,,,,,,,,begindatum,1904,permission required,,,,,,,,,,,
6bd190f4-1853-589f-9ca1-4cd9a512b277,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:3_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/6bd190f4-1853-589f-9ca1-4cd9a512b277,Doos A.IX,,files (document groupings)
6bd190f4-1853-589f-9ca1-4cd9a512b277,tg:mmbdc:3_#1,e22_Acquisitions,1,"dlod={""name"":""schenking door baron de Meester de Ravesteyn, 1981"",""ark"":""ark:/59511/x0/5a7a6648-1f85-5972-b3b4-98abb8c7106c"",""uri"":""/repositories/15/accessions/15048503"",""id"":""tr:mmb:5"",""date"":""1981-01-01"",""isCapacity"":false,""orgID"":""mmb"",""suggestType"":""accessions""}",,,,,,,,,,,,,,,,,,,
6bd190f4-1853-589f-9ca1-4cd9a512b277,tg:mmbdc:3_#1,e22_Archives,1,,"dlod={""name"":""Familieberichten"",""ark"":""ark:/59511/x0/5967b833-75f7-50ed-b538-ee77f6d4d6f1"",""uri"":""/repositories/15/archival_objects/20385204"",""id"":""isad:mmb:41"",""capacity"":""Familieberichten"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
6bd190f4-1853-589f-9ca1-4cd9a512b277,,e22_Dimensions,,,,104 x 130 mm,104,hoogte,millimeters,,,,,,,,,,,,,,
6bd190f4-1853-589f-9ca1-4cd9a512b277,,e22_Dimensions,,,,104 x 130 mm,130,breedte,millimeters,,,,,,,,,,,,,,
6bd190f4-1853-589f-9ca1-4cd9a512b277,tg:mmbdc:3_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/z2bVWeYYwmpPZbjkVUQdoT6p,https://dams.antwerpen.be/iiif/z2bVWeYYwmpPZbjkVUQdoT6p/manifest,DAMS Manifest,DAMS Image,,,,,,,
6bd190f4-1853-589f-9ca1-4cd9a512b277,tg:mmbdc:3_#1,e22_UsageRestrictions,,,,,,,,begindatum,,permission required,,,,,,,,,,,
6cac3c53-c74f-586c-91b3-26062c8dece5,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:83_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/6cac3c53-c74f-586c-91b3-26062c8dece5,Doos A.XI,,financial records
6cac3c53-c74f-586c-91b3-26062c8dece5,tg:mmbdc:83_#1,e22_Acquisitions,1,"dlod={""name"":""schenking door Baudouin Cols, onbekende datum voor 1974"",""ark"":""ark:/59511/x0/16220524-a9f5-5783-8736-e08c7def502a"",""uri"":""/repositories/15/accessions/15048501"",""id"":""tr:mmb:3"",""date"":""9999-12-31"",""granter"":""Baudouin Cols"",""isCapacity"":false,""orgID"":""mmb"",""suggestType"":""accessions""}",,,,,,,,,,,,,,,,,,,
6cac3c53-c74f-586c-91b3-26062c8dece5,tg:mmbdc:83_#1,e22_Archives,1,,"dlod={""name"":""Financiële dossiers"",""ark"":""ark:/59511/x0/2b3b7aff-3658-5709-b24b-f25dd3444095"",""uri"":""/repositories/15/archival_objects/20385199"",""id"":""isad:mmb:36"",""capacity"":""Financiële dossiers"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
6cac3c53-c74f-586c-91b3-26062c8dece5,,e22_Dimensions,,,,212 x 139 mm,212,hoogte,millimeters,,,,,,,,,,,,,,
6cac3c53-c74f-586c-91b3-26062c8dece5,,e22_Dimensions,,,,212 x 139 mm,139,breedte,millimeters,,,,,,,,,,,,,,
6cac3c53-c74f-586c-91b3-26062c8dece5,tg:mmbdc:83_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/r2S5kTWkgXWepYvUSMHYrMJy,https://dams.antwerpen.be/iiif/r2S5kTWkgXWepYvUSMHYrMJy/manifest,DAMS Manifest,DAMS Image,,,,,,,
6cac3c53-c74f-586c-91b3-26062c8dece5,tg:mmbdc:83_#1,e22_UsageRestrictions,,,,,,,,begindatum,1918,permission required,,,,,,,,,,,
6dbbc865-b9ab-5c4c-9434-6758f0a4d740,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:86_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/6dbbc865-b9ab-5c4c-9434-6758f0a4d740,Doos A.XI,,financial records
6dbbc865-b9ab-5c4c-9434-6758f0a4d740,tg:mmbdc:86_#1,e22_Acquisitions,1,"dlod={""name"":""schenking door Baudouin Cols, onbekende datum voor 1974"",""ark"":""ark:/59511/x0/16220524-a9f5-5783-8736-e08c7def502a"",""uri"":""/repositories/15/accessions/15048501"",""id"":""tr:mmb:3"",""date"":""9999-12-31"",""granter"":""Baudouin Cols"",""isCapacity"":false,""orgID"":""mmb"",""suggestType"":""accessions""}",,,,,,,,,,,,,,,,,,,
6dbbc865-b9ab-5c4c-9434-6758f0a4d740,tg:mmbdc:86_#1,e22_Archives,1,,"dlod={""name"":""Financiële dossiers"",""ark"":""ark:/59511/x0/2b3b7aff-3658-5709-b24b-f25dd3444095"",""uri"":""/repositories/15/archival_objects/20385199"",""id"":""isad:mmb:36"",""capacity"":""Financiële dossiers"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
6dbbc865-b9ab-5c4c-9434-6758f0a4d740,,e22_Dimensions,,,,146 x 211 mm,146,hoogte,millimeters,,,,,,,,,,,,,,
6dbbc865-b9ab-5c4c-9434-6758f0a4d740,,e22_Dimensions,,,,146 x 211 mm,211,breedte,millimeters,,,,,,,,,,,,,,
6dbbc865-b9ab-5c4c-9434-6758f0a4d740,tg:mmbdc:86_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/B29kbXVjrZNcnVlQ6LStJF7F,https://dams.antwerpen.be/iiif/B29kbXVjrZNcnVlQ6LStJF7F/manifest,DAMS Manifest,DAMS Image,,,,,,,
6dbbc865-b9ab-5c4c-9434-6758f0a4d740,tg:mmbdc:86_#1,e22_UsageRestrictions,,,,,,,,begindatum,1925,permission required,,,,,,,,,,,
6de1e553-ea7f-507f-ae24-cac06494070a,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:123_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/6de1e553-ea7f-507f-ae24-cac06494070a,Doos A.XII,,files (document groupings)
6de1e553-ea7f-507f-ae24-cac06494070a,tg:mmbdc:123_#1,e22_Archives,1,,"dlod={""name"":""Losse notities"",""ark"":""ark:/59511/x0/118ad384-8a4c-51fb-9a9c-5d85ec0cd339"",""uri"":""/repositories/15/archival_objects/20385175"",""id"":""isad:mmb:12"",""capacity"":""Losse notities"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
6de1e553-ea7f-507f-ae24-cac06494070a,,e22_Dimensions,,,,134 x 102 mm,134,hoogte,millimeters,,,,,,,,,,,,,,
6de1e553-ea7f-507f-ae24-cac06494070a,,e22_Dimensions,,,,134 x 102 mm,102,breedte,millimeters,,,,,,,,,,,,,,
6de1e553-ea7f-507f-ae24-cac06494070a,tg:mmbdc:123_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/DToXUS9IeSd5oSfdFHbL1K3v,https://dams.antwerpen.be/iiif/DToXUS9IeSd5oSfdFHbL1K3v/manifest,DAMS Manifest,DAMS Image,,,,,,,
6de1e553-ea7f-507f-ae24-cac06494070a,tg:mmbdc:123_#1,e22_UsageRestrictions,,,,,,,,begindatum,,permission required,,,,,,,,,,,
